pc_time_s,teensy_time_us,ax,ay,az,gx,gy,gz,load_raw
0.0006279945373535156,750641309,3.074,-9.211,0.227,0.000,0.000,0.000,-220745
0.0007328987121582031,750645529,3.074,-9.211,0.227,0.000,0.000,0.000,-221457
0.0008409023284912109,750649749,3.074,-9.211,0.227,0.000,0.000,0.000,-221105
0.0009379386901855469,750653969,3.113,-9.172,0.227,0.000,0.000,0.000,-222083
0.0010390281677246094,750656190,3.113,-9.172,0.227,0.000,0.000,0.000,-221380
0.0011341571807861328,750661410,3.113,-9.172,0.227,0.000,0.000,0.000,-221628
0.0012290477752685547,750665631,3.113,-9.172,0.227,0.000,0.000,0.000,-221059
0.0013360977172851562,750668852,3.113,-9.172,0.227,0.000,0.000,0.000,-221503
0.0014331340789794922,750673073,3.113,-9.172,0.227,0.000,0.000,0.000,-221796
0.0015349388122558594,750678294,3.113,-9.172,0.227,0.000,0.000,0.000,-221483
0.0016298294067382812,750681514,3.152,-9.215,0.187,0.000,0.000,0.000,-221439
0.0017290115356445312,750686734,3.152,-9.215,0.187,0.000,0.000,0.000,-221264
0.0018301010131835938,750690954,3.152,-9.215,0.187,0.000,0.000,0.000,-222086
0.0019268989562988281,750695174,3.152,-9.215,0.187,0.000,0.000,0.000,-221435
0.0020580291748046875,750699394,3.152,-9.215,0.187,0.000,0.000,0.000,-221687
0.0021550655364990234,750703614,3.152,-9.215,0.187,0.000,0.000,0.000,-220720
0.002257823944091797,750707834,3.152,-9.211,0.266,0.000,0.000,0.000,-221885
0.0023539066314697266,750710054,3.152,-9.211,0.266,0.000,0.000,0.000,-221588
0.0024509429931640625,750716275,3.152,-9.211,0.266,0.000,0.000,0.000,-221457
0.002552032470703125,750720496,3.152,-9.211,0.266,0.000,0.000,0.000,-220990
0.0026481151580810547,750724716,3.152,-9.211,0.266,0.000,0.000,0.000,-221748
0.002748250961303711,750729936,3.152,-9.211,0.266,0.000,0.000,0.000,-221461
0.0028460025787353516,750734157,3.152,-9.211,0.266,0.000,0.000,0.000,-221563
0.0029418468475341797,750738377,3.113,-9.215,0.187,0.000,0.000,0.000,-221728
0.0030431747436523438,750741597,3.113,-9.215,0.187,0.000,0.000,0.000,-221036
0.003139019012451172,750746817,3.113,-9.215,0.187,0.000,0.000,0.000,-219972
0.0032410621643066406,750751037,3.113,-9.215,0.187,0.000,0.000,0.000,-221057
0.0033369064331054688,750756257,3.113,-9.215,0.187,0.000,0.000,0.000,-221961
0.003434896469116211,750760477,3.113,-9.215,0.187,0.000,0.000,0.000,-220897
0.0035331249237060547,750763697,3.113,-9.215,0.187,0.000,0.000,0.000,-222460
0.0036301612854003906,750767918,3.113,-9.215,0.227,0.000,0.000,0.000,-221972
0.0037381649017333984,750771138,3.113,-9.215,0.227,0.000,0.000,0.000,-221829
0.0038340091705322266,750777358,3.113,-9.215,0.227,0.000,0.000,0.000,-221664
0.0039370059967041016,750781578,3.113,-9.215,0.227,0.000,0.000,0.000,-222331
0.004033088684082031,750785799,3.113,-9.215,0.227,0.000,0.000,0.000,-221726
0.004128932952880859,750790019,3.113,-9.215,0.227,0.000,0.000,0.000,-221101
0.004230976104736328,750794240,3.113,-9.215,0.227,0.000,0.000,0.000,-221444
0.0043261051177978516,750799460,3.074,-9.211,0.227,0.000,0.000,0.000,-221968
0.004427909851074219,750802680,3.074,-9.211,0.227,0.000,0.000,0.000,-221425
0.0045239925384521484,750808900,3.074,-9.211,0.227,0.000,0.000,0.000,-220564
0.004621028900146484,750813120,3.074,-9.211,0.227,0.000,0.000,0.000,-221375
0.004721879959106445,750818341,3.074,-9.211,0.227,0.000,0.000,0.000,-220736
0.00481724739074707,750822561,3.074,-9.211,0.227,0.000,0.000,0.000,-221887
