809978,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220872
810032,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220735
810082,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220772
810134,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220650
810184,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220782
810236,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220766
810286,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220802
810336,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220760
810386,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220784
810436,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220809
810490,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220723
810543,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220728
810593,1.503906,1.667969,9.343750,0.000000,0.000000,0.000000,-220873
810645,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220714
810695,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220692
810749,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220727
810803,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220742
810853,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220648
810904,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220746
810954,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220795
811007,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220909
811057,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220708
811107,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220677
811157,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220715
811207,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220727
811261,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220609
811313,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220793
811363,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220606
811413,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220695
811464,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220768
811514,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220784
811565,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220695
811615,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220665
811668,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220851
811723,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220783
811773,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220788
811824,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220697
811874,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220749
811927,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220781
811977,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220625
812027,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220825
812078,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220793
812128,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220740
812181,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220723
812233,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220726
812284,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220683
812337,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220674
812387,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220660
812440,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220670
812494,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220727
812545,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220690
812597,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220738
812647,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220694
812698,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220804
812748,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220781
812798,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220762
812848,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220717
812898,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220856
812953,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220574
813006,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220736
813056,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220760
813107,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220662
813157,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220669
813207,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220663
813257,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220797
813307,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220778
813361,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220695
813414,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220650
813464,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220541
813518,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220792
813568,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220852
813618,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220644
813668,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220722
813718,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220779
813768,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220673
813818,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220679
813873,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220691
813925,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220751
813975,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220722
814027,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220806
814077,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220758
814132,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220678
814186,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220800
814236,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220713
814287,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220779
814337,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220660
814390,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220598
814445,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220790
814495,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220698
814547,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220652
814597,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220607
814649,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220677
814699,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220722
814753,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220843
814806,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220800
814857,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220707
814909,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220778
814959,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220873
815012,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220937
815062,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220697
815117,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220742
815168,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220792
815218,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220800
815270,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220872
815320,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220868
815370,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220743
815420,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220890
815470,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220852
815520,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220805
815570,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220920
815620,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220748
815674,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220974
815726,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220907
815776,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220849
815829,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220830
815879,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220947
815935,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-221013
815986,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220831
816037,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220888
816090,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220867
816140,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220790
816190,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220821
816240,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220676
816290,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220824
816341,1.464844,1.667969,9.417969,0.000000,0.000000,0.000000,-220950
816391,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220839
816445,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220754
816497,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220870
816547,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220877
816599,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220744
816649,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220745
816704,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220781
816758,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220799
816808,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220665
816859,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220800
816909,1.503906,1.667969,9.417969,0.000000,0.000000,0.000000,-220760
816962,1.464844,1.667969,9.382813,0.000000,0.000000,0.000000,-220723
817016,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220769
817067,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220807
817120,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220690
817170,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220839
817222,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220763
817272,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220749
817326,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220705
817378,1.503906,1.667969,9.382813,0.000000,0.000000,0.000000,-220746
817428,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220833
817478,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220830
817528,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220709
817578,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220814
817631,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220738
817681,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220735
817732,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220756
817782,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220718
817832,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220813
817882,1.503906,1.632813,9.417969,0.000000,0.000000,0.000000,-220652
817932,1.503906,1.632813,9.382813,-0.011719,0.007813,-0.005859,-220706
817982,1.464844,1.632813,9.382813,0.007813,0.001953,0.000000,-220827
818032,1.503906,1.667969,9.382813,-0.001953,-0.001953,0.000000,-220742
818082,1.464844,1.632813,9.417969,-0.009766,0.001953,-0.005859,-220793
818136,1.464844,1.667969,9.382813,-0.005859,0.001953,-0.001953,-220670
818189,1.503906,1.632813,9.382813,0.001953,-0.001953,0.000000,-220757
818239,1.503906,1.632813,9.382813,0.007813,-0.001953,0.000000,-220780
818291,1.503906,1.667969,9.417969,-0.001953,0.000000,0.000000,-220750
818341,1.503906,1.632813,9.382813,-0.005859,0.001953,0.000000,-220829
818392,1.503906,1.632813,9.417969,0.001953,-0.001953,0.003906,-220795
818442,1.464844,1.632813,9.417969,-0.001953,-0.003906,-0.001953,-220734
818492,1.464844,1.632813,9.417969,0.000000,0.003906,-0.001953,-220796
818545,1.464844,1.632813,9.417969,-0.001953,0.001953,-0.003906,-220784
818597,1.503906,1.632813,9.382813,-0.003906,-0.003906,-0.001953,-220813
818648,1.503906,1.632813,9.417969,0.003906,0.000000,-0.001953,-220954
818700,1.503906,1.667969,9.382813,0.003906,0.000000,0.001953,-220767
818751,1.503906,1.632813,9.417969,0.005859,-0.003906,-0.001953,-220946
818802,1.464844,1.667969,9.417969,0.005859,-0.003906,0.003906,-220846
818852,1.503906,1.632813,9.417969,0.001953,-0.001953,0.000000,-220816
818902,1.464844,1.632813,9.382813,0.005859,0.000000,0.000000,-220859
818952,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220777
819002,1.429688,1.632813,9.386719,0.000000,0.000000,0.000000,-220850
819052,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220858
819102,1.464844,1.632813,9.382813,0.000000,0.000000,0.000000,-220857
819152,1.464844,1.632813,9.417969,0.000000,0.000000,0.000000,-220799
