time_ms,ax,ay,az,gx,gy,gz,load_raw
1484994,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-218267
1485044,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-217763
1485094,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-101496
1485144,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,47358
1485194,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,84872
1485244,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,65691
1485294,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-40955
1485344,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-147602
1485394,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-218295
1485444,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-219925
1485496,1.582031,1.824219,9.386719,0.000000,0.000000,0.000000,-217707
1485551,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-217256
1485601,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-103151
1485653,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,39280
1485704,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,95970
1485756,1.542969,1.785156,9.308594,0.000000,0.000000,0.000000,79410
1485811,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-17480
1485861,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-140716
1485913,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-216605
1485964,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-219021
1486016,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-218393
1486066,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-217713
1486120,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-107797
1486172,1.582031,1.824219,9.386719,0.000000,0.000000,0.000000,36785
1486222,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,91389
1486272,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,98777
1486322,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,14815
1486372,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-105936
1486424,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-198660
1486474,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-219961
1486526,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-219519
1486576,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-223662
1486626,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-280349
1486676,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-339323
1486726,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-408365
1486776,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-467484
1486826,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-502330
1486876,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-459945
1486930,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-249819
1486982,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-218843
1487033,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-218537
1487086,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-218489
1487136,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-218586
1487186,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-217744
1487236,1.582031,1.824219,9.386719,0.000000,0.000000,0.000000,-216382
1487286,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-131422
1487337,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,7942
1487387,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,75820
1487437,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,29747
1487487,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-96869
1487537,1.582031,1.785156,9.308594,0.000000,0.000000,0.000000,-219180
1487592,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-314006
1487643,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-346610
1487693,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-283274
1487746,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-135170
1487796,1.582031,1.785156,9.382813,0.000000,0.000000,0.000000,-17487
1487850,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-77339
1487903,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-153164
1487953,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-265517
1488006,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-337583
1488056,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-358041
1488108,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-288940
1488163,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-117365
1488213,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,5201
1488264,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-28528
1488314,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-135200
1488364,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-317820
1488414,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-384321
1488464,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-322075
1488514,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-116417
1488564,1.582031,1.785156,9.382813,0.000000,0.000000,0.000000,3421
1488615,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-26093
1488667,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-85020
1488717,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-251875
1488772,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-377388
1488823,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-445782
1488875,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-437763
1488926,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-352325
1488976,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-212109
1489028,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-60083
1489078,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,49104
1489128,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,105079
1489178,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,81141
1489228,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-44417
1489278,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-211915
1489328,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-317007
1489378,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-366147
1489433,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-375537
1489484,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-298033
1489534,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-141224
1489587,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,69861
1489637,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,157980
1489689,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-15476
1489739,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-173548
1489789,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-270772
1489839,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-294569
1489889,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-309337
1489943,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-295825
1489996,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-263515
1490046,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-225842
1490099,1.542969,1.785156,9.343750,0.007813,-0.007813,0.001953,-219201
1490149,1.542969,1.824219,9.347656,0.011719,0.001953,0.003906,-219684
1490203,1.542969,1.785156,9.382813,0.000000,0.005859,-0.001953,-217260
1490256,1.542969,1.824219,9.386719,-0.009766,-0.001953,-0.001953,-218577
1490306,1.582031,1.785156,9.343750,0.000000,0.000000,-0.001953,-188957
1490358,1.542969,1.824219,9.347656,0.003906,0.003906,0.001953,-70244
1490408,1.582031,1.824219,9.347656,-0.001953,-0.001953,-0.001953,-46548
1490462,1.542969,1.824219,9.347656,0.005859,-0.001953,0.001953,-91588
1490514,1.542969,1.824219,9.347656,0.007813,0.000000,0.000000,-169437
1490566,1.542969,1.824219,9.386719,0.003906,-0.003906,-0.001953,-209687
1490618,1.542969,1.824219,9.347656,-0.005859,-0.001953,0.000000,-216258
1490668,1.542969,1.785156,9.343750,0.007813,-0.001953,0.003906,-216092
1490722,1.582031,1.785156,9.343750,0.003906,0.000000,0.003906,-214853
1490775,1.542969,1.824219,9.347656,0.001953,0.000000,0.001953,-214577
1490825,1.542969,1.785156,9.382813,-0.003906,0.001953,0.000000,-211042
1490877,1.542969,1.824219,9.347656,-0.005859,0.001953,0.000000,-123032
1490927,1.542969,1.824219,9.386719,-0.005859,-0.001953,-0.001953,-108168
1490980,1.542969,1.824219,9.347656,-0.003906,0.000000,-0.003906,-145098
1491030,1.542969,1.824219,9.386719,0.003906,0.001953,0.000000,-203441
1491084,1.542969,1.824219,9.347656,0.003906,0.000000,0.000000,-214240
1491136,1.542969,1.824219,9.386719,0.005859,-0.001953,-0.003906,-213440
1491187,1.542969,1.824219,9.347656,0.003906,0.000000,-0.001953,-196979
1491239,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-120962
1491289,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-139525
1491343,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-213984
1491395,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-212384
1491445,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-211993
1491495,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-168086
1491546,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-122302
1491596,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-149677
1491648,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-207687
1491698,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-213276
1491751,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-210486
1491805,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-189114
1491855,1.503906,1.824219,9.347656,0.000000,0.000000,0.000000,-117305
1491907,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-138753
1491957,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-201545
1492010,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-213570
1492060,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-209973
1492114,1.542969,1.785156,9.308594,0.000000,0.000000,0.000000,-199813
1492166,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-107936
1492218,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-116405
1492270,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-184705
1492320,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-213234
1492373,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-211347
1492426,1.582031,1.824219,9.386719,0.000000,0.000000,0.000000,-209509
1492476,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-144119
1492529,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-86502
1492579,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-79716
1492631,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-156365
1492681,1.542969,1.859375,9.347656,0.000000,0.000000,0.000000,-211279
1492731,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-210576
1492781,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-209854
1492831,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-159003
1492885,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-107194
1492938,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-121241
1492988,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-182391
1493041,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-211408
1493091,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-211895
1493145,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-210739
1493196,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211106
1493247,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-211115
1493300,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211406
1493350,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211012
1493404,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-211230
1493457,1.542969,1.859375,9.347656,0.000000,0.000000,0.000000,-211239
1493507,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211372
1493560,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-210850
1493610,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211577
1493661,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-185258
1493711,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-157049
1493761,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-127177
1493811,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-116051
1493861,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-136110
1493916,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-185201
1493969,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-212008
1494019,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211363
1494070,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-210437
1494120,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-211623
1494170,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-169863
1494220,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-130960
1494270,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-150652
1494326,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-202868
1494379,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-212355
1494429,1.582031,1.824219,9.347656,0.000000,0.000000,0.000000,-211360
1494479,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-210868
1494530,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-159142
1494582,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-124640
1494632,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-120631
1494682,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-164364
