time_ms,ax,ay,az,gx,gy,gz,load_raw
1062197,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220732
1062249,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220783
1062299,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220880
1062349,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220798
1062399,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220713
1062449,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220833
1062503,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220729
1062556,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220882
1062606,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220814
1062659,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220715
1062709,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220860
1062760,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220735
1062810,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220668
1062860,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220782
1062910,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220804
1062960,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220837
1063010,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220775
1063060,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220699
1063110,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220764
1063164,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220917
1063216,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220686
1063266,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220762
1063320,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220778
1063370,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220753
1063421,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220863
1063476,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220797
1063527,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220752
1063578,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220694
1063628,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220867
1063680,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220696
1063730,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220796
1063780,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220835
1063830,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220705
1063880,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220664
1063934,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220717
1063984,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220914
1064037,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220866
1064090,1.503906,1.632813,9.343750,0.000000,0.000000,0.000000,-220782
1064140,1.542969,1.632813,9.382813,0.000000,0.000000,0.000000,-220871
1064192,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220705
1064246,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220767
1064297,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220828
1064349,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220807
1064399,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220757
1064451,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220670
1064501,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220855
1064551,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220824
1064601,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220790
1064651,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220867
1064701,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220799
1064751,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220733
1064801,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220795
1064854,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220906
1064906,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220769
1064958,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220805
1065010,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220805
1065060,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220813
1065112,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220656
1065162,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220798
1065212,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220765
1065262,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220933
1065312,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220756
1065366,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220796
1065418,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220856
1065469,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220729
1065521,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220700
1065571,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220675
1065622,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220717
1065672,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220910
1065722,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220793
1065776,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220856
1065828,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220834
1065878,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220757
1065930,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220675
1065980,1.542969,1.632813,9.382813,0.000000,0.000000,0.000000,-220724
1066033,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220823
1066083,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220833
1066137,1.503906,1.593750,9.457031,0.000000,0.000000,0.000000,-220799
1066189,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220784
1066239,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220753
1066289,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220673
1066339,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220803
1066390,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220846
1066441,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220838
1066491,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220721
1066543,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220733
1066593,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220723
1066643,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220729
1066693,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220746
1066743,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220766
1066793,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220673
1066843,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220760
1066893,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220746
1066948,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220661
1066998,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220746
1067049,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220764
1067103,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220682
1067153,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220686
1067207,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220655
1067259,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220733
1067310,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220724
1067361,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220921
1067411,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220643
1067464,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220768
1067518,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220727
1067570,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220629
1067620,1.542969,1.632813,9.382813,0.000000,0.000000,0.000000,-220851
1067670,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220717
1067720,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220726
1067770,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220823
1067821,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220824
1067873,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220661
1067923,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220784
1067978,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220718
1068030,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220731
1068080,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220820
1068132,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220701
1068182,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220785
1068234,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220855
1068284,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220748
1068334,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220820
1068384,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220727
1068434,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220668
1068484,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220784
1068534,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220684
1068584,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220816
1068638,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220874
1068689,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220827
1068741,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220823
1068793,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220750
1068843,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220945
1068897,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220723
1068951,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220687
1069001,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220751
1069052,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220750
1069102,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220703
1069155,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220631
1069205,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220711
1069255,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220743
1069305,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220680
1069355,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220726
1069408,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220773
1069458,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220690
1069511,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220806
1069564,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220801
1069614,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220753
1069665,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220797
1069715,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220721
1069765,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220751
1069815,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220746
1069865,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220698
1069915,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220711
1069965,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220671
1070015,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220685
1070069,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220712
1070121,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220758
1070172,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220822
1070225,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220590
1070275,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220781
1070328,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220724
1070381,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220675
1070432,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220789
1070485,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220710
1070535,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220805
1070586,1.503906,1.554688,9.453125,0.000000,0.000000,0.000000,-220743
1070636,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220706
1070686,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220658
1070739,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220703
1070792,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220807
1070842,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220782
1070893,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220706
1070943,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220760
1070995,1.503906,1.593750,9.343750,0.000000,0.000000,0.000000,-220758
1071045,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220725
1071100,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220852
1071151,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220802
1071203,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220844
1071255,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220701
1071305,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220737
1071360,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220709
1071413,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220644
1071464,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220808
1071516,1.542969,1.593750,9.343750,0.000000,0.000000,0.000000,-220766
1071566,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220869
1071616,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220696
1071666,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220786
1071716,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220703
1071767,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220617
1071817,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220774
1071872,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220708
1071924,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220700
1071974,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220800
1072026,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220845
1072076,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220658
1072128,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220652
1072183,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220727
1072233,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220697
1072285,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220696
1072336,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220675
1072388,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220738
1072444,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220594
1072497,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220694
1072547,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220662
1072597,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220740
1072647,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220779
1072697,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220728
1072747,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220749
1072797,1.542969,1.554688,9.386719,0.000000,0.000000,0.000000,-220694
1072847,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220704
1072901,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220736
1072953,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220697
1073003,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220644
1073056,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220657
1073106,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220631
1073162,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220726
1073213,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220751
1073264,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220721
1073316,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220726
1073366,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220757
1073418,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220763
1073468,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220769
1073518,1.503906,1.554688,9.386719,0.000000,0.000000,0.000000,-220762
1073568,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220751
1073618,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220726
1073673,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220584
1073724,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220747
1073775,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220733
1073828,1.542969,1.554688,9.414063,0.000000,0.000000,0.000000,-220771
1073878,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220729
1073929,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220754
1073983,1.542969,1.554688,9.386719,0.000000,0.000000,0.000000,-220732
1074034,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220611
1074086,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220696
1074136,1.503906,1.632813,9.382813,0.000000,0.000000,0.000000,-220798
1074188,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220714
1074238,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220687
1074288,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220632
1074338,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220561
1074388,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220634
1074438,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220607
1074488,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220606
1074538,1.503906,1.554688,9.453125,0.000000,0.000000,0.000000,-220644
1074593,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220633
1074645,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220638
1074695,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220642
1074747,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220681
1074797,1.542969,1.593750,9.417969,0.000000,0.000000,0.000000,-220674
1074849,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220743
1074899,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220714
1074949,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220763
1075000,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220712
1075050,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220719
1075104,1.464844,1.593750,9.382813,0.000000,0.000000,0.000000,-220681
1075157,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220751
1075207,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220835
1075259,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220792
1075309,1.542969,1.632813,9.382813,0.000000,0.000000,0.000000,-220789
1075363,1.542969,1.593750,9.382813,0.000000,0.000000,0.000000,-220778
1075416,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220736
1075466,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220752
1075517,1.503906,1.554688,9.414063,0.000000,0.000000,0.000000,-220793
1075567,1.503906,1.554688,9.453125,0.000000,0.000000,0.000000,-220767
1075617,1.503906,1.593750,9.417969,0.000000,0.000000,0.000000,-220819
1075668,1.503906,1.593750,9.382813,0.000000,0.000000,0.000000,-220794
1075718,1.621094,1.593750,9.382813,0.048828,-0.011719,0.023437,-220694
1075770,1.503906,1.593750,9.417969,0.009766,0.027344,0.000000,-220592
1075820,1.542969,1.632813,9.343750,0.015625,0.015625,0.000000,-220674
1075870,1.542969,1.593750,9.382813,0.031250,-0.009766,0.009766,-220703
1075920,1.542969,1.554688,9.386719,0.017578,0.005859,0.007813,-220677
1075970,1.503906,1.632813,9.417969,0.007813,0.009766,0.000000,-220702
1076024,1.503906,1.593750,9.382813,-0.019531,-0.001953,-0.003906,-220688
1076076,1.542969,1.554688,9.414063,-0.017578,-0.007813,-0.001953,-220655
1076126,1.503906,1.593750,9.417969,-0.011719,-0.003906,-0.001953,-220657
1076176,1.503906,1.554688,9.414063,-0.011719,0.001953,-0.001953,-220668
1076226,1.503906,1.593750,9.417969,-0.005859,-0.001953,0.000000,-220640
1076276,1.503906,1.593750,9.417969,0.003906,-0.001953,-0.001953,-220610
1076328,1.542969,1.593750,9.417969,0.005859,0.005859,0.003906,-220634
1076378,1.503906,1.593750,9.382813,0.013672,0.009766,0.003906,-220542
1076431,1.542969,1.593750,9.382813,0.019531,0.007813,0.003906,-220682
1076485,1.542969,1.593750,9.382813,-0.003906,-0.005859,-0.001953,-220651
1076535,1.542969,1.593750,9.382813,-0.009766,-0.007813,-0.003906,-220636
1076588,1.503906,1.593750,9.417969,-0.017578,-0.003906,-0.001953,-220677
1076638,1.503906,1.554688,9.414063,-0.015625,-0.005859,-0.003906,-220653
1076690,1.503906,1.554688,9.414063,-0.017578,-0.003906,-0.001953,-220625
1076740,1.503906,1.593750,9.417969,-0.009766,-0.003906,-0.003906,-220635
1076793,1.503906,1.554688,9.414063,0.013672,0.007813,0.001953,-220564
1076847,1.542969,1.593750,9.417969,0.013672,0.009766,0.003906,-220564
1076898,1.542969,1.593750,9.382813,0.011719,0.005859,0.005859,-220718
1076951,1.503906,1.593750,9.382813,0.013672,0.000000,0.003906,-220693
