pc_time_s,teensy_time_us,ax,ay,az,gx,gy,gz,load_raw
2.034366167,842817584,3.266,-9.133,-0.617,0.000,0.000,0.000,-221303
2.034445708,842821804,3.266,-9.133,-0.617,0.000,0.000,0.000,-222133
2.03452825,842827024,3.266,-9.176,-0.539,0.000,0.000,0.000,-222540
2.034613542,842835244,3.266,-9.176,-0.539,0.000,0.000,0.000,-222962
2.034693708,842842464,3.266,-9.176,-0.539,0.000,0.000,0.000,-222972
2.034944875,842846684,3.266,-9.133,-0.578,0.000,0.000,0.000,-221920
2.035088875,842851904,3.266,-9.133,-0.578,0.000,0.000,0.000,-222040
2.035177,842858124,3.227,-9.137,-0.656,0.000,0.000,0.000,-222415
2.035255583,842862344,3.227,-9.137,-0.656,0.000,0.000,0.000,-222626
2.035341167,842866564,3.227,-9.172,-0.578,0.000,0.000,0.000,-222564
2.035424042,842871784,3.227,-9.172,-0.578,0.000,0.000,0.000,-222212
2.035502208,842879004,3.227,-9.137,-0.617,0.000,0.000,0.000,-222887
2.035585875,842884224,3.227,-9.137,-0.617,0.000,0.000,0.000,-221579
2.035664,842891445,3.266,-9.094,-0.578,0.000,0.000,0.000,-222727
2.035748083,842893665,3.266,-9.094,-0.578,0.000,0.000,0.000,-222586
2.035827208,842900885,3.266,-9.094,-0.578,0.000,0.000,0.000,-222420
2.035905625,842905105,3.266,-9.133,-0.617,0.000,0.000,0.000,-222342
2.035988208,842909325,3.266,-9.133,-0.578,0.000,0.000,0.000,-222788
2.036066208,842913547,3.266,-9.133,-0.578,0.000,0.000,0.000,-222841
2.036148,842919767,3.266,-9.176,-0.578,0.000,0.000,0.000,-221915
2.036225917,842923987,3.266,-9.176,-0.578,0.000,0.000,0.000,-222915
2.036385125,842929207,3.227,-9.137,-0.578,0.000,0.000,0.000,-222119
2.036465333,842933427,3.227,-9.137,-0.578,0.000,0.000,0.000,-222726
2.036544333,842939647,3.266,-9.133,-0.656,0.000,0.000,0.000,-222166
2.036632667,842943867,3.266,-9.133,-0.656,0.000,0.000,0.000,-223476
2.036711917,842950087,3.227,-9.137,-0.578,0.000,0.000,0.000,-222993
2.036795167,842956307,3.227,-9.137,-0.578,0.000,0.000,0.000,-222644
2.036874292,842962527,3.227,-9.137,-0.578,0.000,0.000,0.000,-223087
2.036954875,842966748,3.266,-9.176,-0.617,0.000,0.000,0.000,-221069
2.037037333,842971968,3.266,-9.176,-0.617,0.000,0.000,0.000,-221951
2.03712075,842979188,3.266,-9.133,-0.578,0.000,0.000,0.000,-222378
2.037205125,842983408,3.266,-9.133,-0.578,0.000,0.000,0.000,-222416
2.037284208,842988628,3.305,-9.133,-0.539,0.000,0.000,0.000,-222772
2.037403542,842992848,3.305,-9.133,-0.539,0.000,0.000,0.000,-222879
2.037482167,842999068,3.266,-9.176,-0.617,0.000,0.000,0.000,-222649
2.037560958,843003288,3.266,-9.176,-0.617,0.000,0.000,0.000,-221580
2.037645167,843008508,3.227,-9.137,-0.578,0.000,0.000,0.000,-222564
2.037723458,843012728,3.227,-9.137,-0.578,0.000,0.000,0.000,-222450
2.037807333,843018948,3.227,-9.098,-0.656,0.000,0.000,0.000,-222181
2.037885792,843023168,3.227,-9.098,-0.656,0.000,0.000,0.000,-223322
2.037966333,843028388,3.227,-9.137,-0.617,0.000,0.000,0.000,-222831
2.038046792,843032608,3.227,-9.137,-0.617,0.000,0.000,0.000,-222225
2.03812525,843038829,3.266,-9.133,-0.539,0.000,0.000,0.000,-222872
2.0382105,843044049,3.266,-9.133,-0.539,0.000,0.000,0.000,-223049
2.038289708,843050269,3.227,-9.137,-0.578,0.000,0.000,0.000,-222354
2.038376208,843054489,3.227,-9.137,-0.578,0.000,0.000,0.000,-222428
2.038455708,843061709,3.266,-9.133,-0.656,0.000,0.000,0.000,-223219
2.038534417,843064930,3.266,-9.133,-0.656,0.000,0.000,0.000,-222260
2.038620333,843071150,3.266,-9.133,-0.656,0.000,0.000,0.000,-221946
2.038699542,843076370,3.266,-9.133,-0.578,0.000,0.000,0.000,-222508
2.038781708,843081590,3.266,-9.133,-0.578,0.000,0.000,0.000,-222330
2.038860208,843085810,3.266,-9.133,-0.578,0.000,0.000,0.000,-221943
2.03894225,843093030,3.266,-9.133,-0.578,0.000,0.000,0.000,-222593
2.039020042,843099250,3.227,-9.172,-0.617,0.000,0.000,0.000,-221660
2.039098417,843103470,3.227,-9.172,-0.617,0.000,0.000,0.000,-222481
2.039180917,843108691,3.305,-9.133,-0.656,0.000,0.000,0.000,-222675
2.039259167,843113911,3.305,-9.133,-0.656,0.000,0.000,0.000,-222185
2.039343083,843121132,3.266,-9.176,-0.578,0.000,0.000,0.000,-222371
2.039421083,843126352,3.266,-9.176,-0.578,0.000,0.000,0.000,-222465
2.0395015,843131572,3.266,-9.133,-0.578,0.000,0.000,0.000,-223031
2.039582542,843136792,3.266,-9.133,-0.578,0.000,0.000,0.000,-222140
2.039660292,843143012,3.266,-9.133,-0.578,0.000,0.000,0.000,-222375
2.039743667,843147233,3.227,-9.137,-0.617,0.000,0.000,0.000,-222819
2.0398215,843152454,3.227,-9.137,-0.617,0.000,0.000,0.000,-221880
2.039905042,843158674,3.227,-9.172,-0.617,0.000,0.000,0.000,-223349
2.039984042,843162894,3.227,-9.172,-0.617,0.000,0.000,0.000,-222686
2.040062083,843168114,3.266,-9.176,-0.578,0.000,0.000,0.000,-222431
2.040145917,843173334,3.266,-9.176,-0.578,0.000,0.000,0.000,-223261
2.040224292,843180554,3.266,-9.176,-0.578,0.000,0.000,0.000,-222827
2.040308167,843184774,3.266,-9.176,-0.578,0.000,0.000,0.000,-223032
2.040387375,843189994,3.227,-9.137,-0.617,0.000,0.000,0.000,-223316
2.040472958,843195214,3.227,-9.137,-0.617,0.000,0.000,0.000,-223123
2.040552917,843202434,3.227,-9.137,-0.617,0.000,0.000,0.000,-222621
2.040632333,843206654,3.266,-9.176,-0.617,0.000,0.000,0.000,-222474
2.040718083,843210874,3.266,-9.133,-0.656,0.000,0.000,0.000,-222301
2.040797583,843216094,3.266,-9.133,-0.656,0.000,0.000,0.000,-222299
2.040880125,843223314,3.266,-9.176,-0.539,0.000,0.000,0.000,-222523
2.040958458,843226534,3.266,-9.176,-0.539,0.000,0.000,0.000,-222455
2.041038792,843233754,3.266,-9.176,-0.539,0.000,0.000,0.000,-222305
2.041120667,843238974,3.227,-9.137,-0.656,0.000,0.000,0.000,-221985
2.041198708,843244194,3.227,-9.137,-0.656,0.000,0.000,0.000,-223029
2.041282542,843249414,3.227,-9.098,-0.617,0.000,0.000,0.000,-222654
2.041361083,843253634,3.227,-9.098,-0.617,0.000,0.000,0.000,-222457
2.04144725,843259854,3.305,-9.211,-0.578,0.000,0.000,0.000,-222813
2.041537708,843264074,3.305,-9.211,-0.578,0.000,0.000,0.000,-223186
2.041624458,843269294,3.266,-9.094,-0.539,0.000,0.000,0.000,-222419
2.041710292,843274514,3.266,-9.094,-0.539,0.000,0.000,0.000,-222575
2.041789208,843280734,3.266,-9.133,-0.578,0.000,0.000,0.000,-222872
2.041872583,843285954,3.266,-9.133,-0.578,0.000,0.000,0.000,-221607
2.041950833,843291174,3.305,-9.133,-0.617,0.000,0.000,0.000,-222490
2.042031125,843296394,3.305,-9.133,-0.617,0.000,0.000,0.000,-223049
2.042111167,843302614,3.227,-9.172,-0.617,0.000,0.000,0.000,-222008
2.042189708,843307835,3.227,-9.172,-0.617,0.000,0.000,0.000,-222660
2.042272458,843313055,3.266,-9.133,-0.578,0.000,0.000,0.000,-222801
2.042350792,843318275,3.266,-9.133,-0.578,0.000,0.000,0.000,-222497
2.042434542,843323495,3.266,-9.133,-0.578,0.000,0.000,0.000,-222358
2.042517667,843328715,3.305,-9.094,-0.578,0.000,0.000,0.000,-222080
2.042598083,843333935,3.305,-9.094,-0.578,0.000,0.000,0.000,-222641
2.042686958,843340155,3.227,-9.172,-0.656,0.000,0.000,0.000,-223328
2.042771125,843347376,3.227,-9.172,-0.656,0.000,0.000,0.000,-222527
2.042856583,843352597,3.266,-9.133,-0.578,0.000,0.000,0.000,-222460
2.042934667,843357817,3.266,-9.133,-0.578,0.000,0.000,0.000,-222308
2.043022375,843363037,3.266,-9.211,-0.539,0.000,0.000,0.000,-223085
2.043101292,843367257,3.266,-9.211,-0.539,0.000,0.000,0.000,-222022
2.043179333,843372477,3.227,-9.172,-0.578,0.000,0.000,0.000,-222500
2.043263375,843377697,3.227,-9.172,-0.578,0.000,0.000,0.000,-222979
2.043343958,843384918,3.266,-9.133,-0.617,0.000,0.000,0.000,-222884
2.043430125,843388139,3.266,-9.133,-0.617,0.000,0.000,0.000,-222392
2.043517542,843394362,3.266,-9.133,-0.617,0.000,0.000,0.000,-222230
2.043603833,843401582,3.266,-9.176,-0.617,0.000,0.000,0.000,-222239
2.0436995,843406802,3.266,-9.176,-0.617,0.000,0.000,0.000,-222849
2.043789958,843412022,3.266,-9.172,-0.465,0.000,0.000,0.000,-222870
2.043881375,843416242,3.266,-9.172,-0.465,0.000,0.000,0.000,-222843
2.043962042,843422462,3.266,-9.133,-0.617,0.000,0.000,0.000,-221907
2.044085958,843426682,3.266,-9.133,-0.617,0.000,0.000,0.000,-223382
2.044167625,843430902,3.266,-9.211,-0.617,0.000,0.000,0.000,-223417
2.044246958,843435122,3.266,-9.211,-0.617,0.000,0.000,0.000,-221765
2.044390042,843441342,3.227,-9.137,-0.656,0.000,0.000,0.000,-222305
2.044488667,843446562,3.227,-9.137,-0.656,0.000,0.000,0.000,-223092
2.067039333,843451782,3.227,-9.137,-0.539,0.000,0.000,0.000,-221948
2.067111958,843457002,3.227,-9.137,-0.539,0.000,0.000,0.000,-223101
2.067189667,843463222,3.227,-9.137,-0.578,0.000,0.000,0.000,-222544
2.067260458,843467442,3.227,-9.137,-0.578,0.000,0.000,0.000,-221806
2.0673315,843472662,3.266,-9.176,-0.539,0.000,0.000,0.000,-221811
2.067412167,843477882,3.266,-9.176,-0.539,0.000,0.000,0.000,-223133
2.067483208,843485102,3.266,-9.172,-0.691,0.000,0.000,0.000,-221404
2.067564417,843488322,3.266,-9.172,-0.691,0.000,0.000,0.000,-222033
2.067635083,843494543,3.266,-9.172,-0.691,0.000,0.000,0.000,-222886
2.067707875,843500763,3.266,-9.176,-0.500,0.000,0.000,0.000,-222264
2.067788708,843504983,3.266,-9.176,-0.500,0.000,0.000,0.000,-222199
2.067862792,843510204,3.266,-9.176,-0.539,0.000,0.000,0.000,-222898
2.067959083,843514424,3.266,-9.176,-0.539,0.000,0.000,0.000,-222304
2.068033292,843521645,3.227,-9.137,-0.617,0.000,0.000,0.000,-221232
2.068106667,843526865,3.227,-9.137,-0.617,0.000,0.000,0.000,-222638
2.068181708,843532085,3.227,-9.172,-0.656,0.000,0.000,0.000,-223307
2.068253042,843536305,3.227,-9.172,-0.656,0.000,0.000,0.000,-221766
2.068336792,843542525,3.266,-9.176,-0.656,0.000,0.000,0.000,-223290
2.068408792,843547745,3.266,-9.176,-0.656,0.000,0.000,0.000,-222798
2.068483583,843552965,3.266,-9.176,-0.578,0.000,0.000,0.000,-221688
2.068554208,843557185,3.266,-9.176,-0.578,0.000,0.000,0.000,-222413
2.068643917,843564405,3.227,-9.137,-0.617,0.000,0.000,0.000,-223298
2.068719167,843569625,3.227,-9.137,-0.617,0.000,0.000,0.000,-222091
2.0687905,843575845,3.227,-9.215,-0.656,0.000,0.000,0.000,-222376
2.068866,843579065,3.227,-9.215,-0.656,0.000,0.000,0.000,-223120
2.068937625,843585285,3.227,-9.215,-0.656,0.000,0.000,0.000,-221629
2.06901275,843590505,3.266,-9.176,-0.578,0.000,0.000,0.000,-222090
2.069084292,843597725,3.266,-9.176,-0.578,0.000,0.000,0.000,-222654
2.069156042,843603945,3.305,-9.176,-0.617,0.000,0.000,0.000,-222388
2.069236708,843608165,3.305,-9.176,-0.617,0.000,0.000,0.000,-222756
2.069308375,843612385,3.266,-9.133,-0.617,0.000,0.000,0.000,-222990
2.069385292,843618605,3.266,-9.133,-0.617,0.000,0.000,0.000,-222768
2.069460958,843625825,3.266,-9.133,-0.617,0.000,0.000,0.000,-222948
2.069539083,843630045,3.266,-9.133,-0.617,0.000,0.000,0.000,-222174
2.069799625,843635265,3.266,-9.133,-0.617,0.000,0.000,0.000,-221147
2.06994025,843641485,3.227,-9.172,-0.617,0.000,0.000,0.000,-222425
2.070020042,843646706,3.227,-9.172,-0.617,0.000,0.000,-0.002,-222999
2.070093792,843651927,3.266,-9.176,-0.578,0.000,0.000,-0.002,-221438
2.070172167,843656148,3.266,-9.176,-0.578,0.000,-0.002,0.002,-221874
2.07024525,843662368,3.227,-9.172,-0.578,0.000,-0.002,0.002,-222508
2.07031725,843667589,3.227,-9.172,-0.578,0.002,0.000,0.000,-222206
2.070396792,843672809,3.227,-9.172,-0.617,0.002,0.000,0.000,-222193
2.070469042,843678029,3.227,-9.172,-0.617,0.002,0.002,0.002,-222224
2.070547208,843684249,3.227,-9.137,-0.656,0.002,0.002,0.002,-222383
2.07062075,843689470,3.227,-9.137,-0.656,-0.002,0.002,0.000,-222281
2.070698083,843695691,3.227,-9.137,-0.656,-0.002,0.000,0.002,-222108
2.070772083,843701912,3.305,-9.133,-0.617,-0.002,0.000,0.002,-222178
2.070844458,843706133,3.305,-9.133,-0.617,0.000,0.000,0.002,-222416
2.070925208,843710353,3.227,-9.137,-0.539,0.000,0.000,0.002,-223132
2.070996833,843715575,3.227,-9.137,-0.539,0.000,0.002,0.002,-222035
2.071074875,843720795,3.266,-9.133,-0.656,0.000,0.002,0.002,-222066
2.07114675,843725016,3.266,-9.133,-0.656,0.004,0.000,0.002,-223158
2.071219083,843729237,3.227,-9.172,-0.617,0.004,0.000,0.002,-222602
2.071297292,843733457,3.227,-9.172,-0.578,0.004,0.000,0.002,-222309
2.07136925,843739677,3.227,-9.172,-0.578,0.000,0.000,0.000,-221935
2.071448083,843746897,3.227,-9.172,-0.578,-0.002,0.000,0.000,-222042
2.071520833,843750118,3.227,-9.137,-0.578,-0.002,0.000,0.000,-221284
2.071598125,843755339,3.227,-9.137,-0.578,0.002,0.000,0.000,-221565
2.071669792,843761559,3.227,-9.098,-0.617,0.002,0.000,0.000,-222278
2.071745083,843766779,3.227,-9.098,-0.617,0.002,0.002,0.000,-222119
2.071823667,843772000,3.305,-9.133,-0.617,0.002,0.002,0.000,-222212
2.071895417,843776220,3.305,-9.133,-0.617,0.000,0.000,0.000,-222046
2.071979958,843782440,3.227,-9.137,-0.656,0.000,0.000,0.000,-222362
2.072066542,843787660,3.227,-9.137,-0.656,-0.004,-0.002,-0.002,-222467
2.07215175,843793866,3.266,-9.133,-0.578,-0.004,-0.002,-0.002,-222467
2.072228167,843800086,3.266,-9.133,-0.578,-0.004,0.002,0.000,-222347
2.072302292,843805307,3.266,-9.133,-0.578,-0.002,0.002,-0.002,-222777
2.07238225,843810528,3.266,-9.094,-0.539,-0.002,0.002,-0.002,-222910
2.072455417,843815749,3.266,-9.094,-0.539,0.000,-0.002,0.000,-221672
2.072533917,843821970,3.266,-9.133,-0.656,0.000,-0.002,0.000,-221488
2.072605833,843826191,3.266,-9.133,-0.656,0.002,0.000,0.004,-221942
2.072677375,843831412,3.227,-9.137,-0.617,0.002,0.000,0.004,-222181
2.072755042,843836632,3.227,-9.137,-0.617,0.002,0.004,0.002,-221634
2.072826667,843843854,3.227,-9.172,-0.617,0.002,0.004,0.002,-223028
2.072903375,843849074,3.227,-9.172,-0.617,0.000,0.000,-0.002,-223044
2.072982292,843854295,3.266,-9.176,-0.500,0.000,0.000,-0.002,-222130
2.073065833,843859516,3.266,-9.176,-0.500,0.000,0.000,0.002,-222747
2.073145333,843865736,3.266,-9.211,-0.539,0.000,0.000,0.002,-221891
2.073217625,843870956,3.266,-9.211,-0.539,0.002,0.000,0.000,-222179
2.07329325,843876176,3.266,-9.211,-0.539,0.000,0.000,0.000,-222507
2.07336425,843882396,3.266,-9.133,-0.656,0.000,0.000,0.000,-221825
2.073439708,843887616,3.266,-9.133,-0.656,0.000,0.000,0.000,-221955
2.073511167,843892836,3.266,-9.133,-0.617,0.000,0.000,0.000,-222606
2.073586708,843898056,3.266,-9.133,-0.617,-0.002,0.000,0.002,-222720
2.073660292,843904277,3.266,-9.176,-0.656,-0.002,0.000,0.002,-222047
2.0737335,843909498,3.266,-9.176,-0.656,-0.002,0.000,0.000,-221931
2.073812375,843915719,3.266,-9.133,-0.539,-0.002,0.000,0.000,-222505
2.073884042,843918940,3.266,-9.133,-0.539,0.000,0.000,0.002,-221782
2.073966042,843925160,3.266,-9.133,-0.656,0.000,0.000,0.002,-222683
2.074045583,843929380,3.266,-9.133,-0.656,0.002,0.000,0.000,-222671
2.074126917,843934600,3.227,-9.098,-0.617,0.002,0.000,0.000,-222495
2.074202208,843938820,3.227,-9.098,-0.617,0.000,-0.002,0.000,-222324
2.074274458,843945041,3.227,-9.172,-0.578,0.000,-0.002,0.000,-222510
2.074350875,843949262,3.227,-9.172,-0.578,-0.004,0.000,0.000,-222735
2.074424167,843954483,3.266,-9.176,-0.539,-0.004,0.000,0.000,-222425
2.074502833,843958704,3.266,-9.176,-0.539,-0.004,-0.002,-0.004,-222872
2.074577667,843964925,3.227,-9.172,-0.617,-0.004,-0.002,-0.004,-221490
2.074655208,843969146,3.227,-9.172,-0.617,0.004,0.000,0.000,-221657
2.074731,843974368,3.227,-9.137,-0.617,0.004,0.000,0.000,-223688
2.074806333,843978588,3.227,-9.137,-0.617,0.002,0.002,0.000,-222828
2.074910875,843984808,3.227,-9.098,-0.539,0.002,0.002,0.000,-222646
2.07498725,843989028,3.227,-9.098,-0.539,-0.006,0.002,-0.002,-222099
2.075068542,843993249,3.266,-9.176,-0.539,-0.006,0.002,-0.002,-222394
2.075143417,843997470,3.266,-9.176,-0.539,-0.004,0.002,-0.002,-222420
2.075218625,844003691,3.266,-9.176,-0.539,-0.004,0.002,-0.002,-221754
2.075297792,844007912,3.266,-9.176,-0.539,0.000,0.000,0.002,-222445
2.075370542,844014133,3.227,-9.172,-0.578,0.000,0.000,0.002,-223444
2.075448667,844019354,3.227,-9.172,-0.578,0.002,0.000,0.004,-222429
2.075521375,844025575,3.227,-9.172,-0.617,0.002,0.000,0.004,-221855
2.075614208,844029795,3.227,-9.172,-0.617,-0.002,-0.002,0.002,-222583
2.075689208,844035016,3.227,-9.137,-0.578,-0.002,-0.002,0.002,-222196
2.075762167,844041237,3.227,-9.137,-0.578,-0.002,0.000,0.000,-222313
2.075842958,844048458,3.227,-9.137,-0.578,0.000,0.000,0.000,-222233
2.075914167,844052681,3.266,-9.133,-0.539,0.000,0.000,0.000,-222535
2.07599075,844057901,3.266,-9.133,-0.539,0.000,0.002,0.000,-222573
2.076061792,844064121,3.266,-9.133,-0.617,0.000,0.002,0.000,-223689
2.076133125,844068341,3.266,-9.133,-0.617,0.002,0.000,0.002,-222719
2.0762085,844073561,3.266,-9.176,-0.578,0.002,0.000,0.002,-222609
2.076279375,844078781,3.266,-9.176,-0.578,0.000,0.000,0.000,-222766
2.076363375,844087001,3.266,-9.176,-0.539,0.000,0.000,0.000,-222753
2.076446625,844090221,3.266,-9.176,-0.539,-0.002,0.002,-0.002,-222181
2.076537625,844095442,3.266,-9.133,-0.539,-0.002,0.002,-0.002,-223204
2.076617708,844100663,3.266,-9.133,-0.539,0.000,0.002,0.000,-222055
2.076702458,844106883,3.266,-9.133,-0.539,0.004,0.000,0.002,-222513
2.076786,844111103,3.266,-9.211,-0.617,0.004,0.000,0.002,-222059
2.076861917,844115323,3.227,-9.172,-0.656,0.004,0.000,0.002,-223028
2.076942,844120543,3.227,-9.172,-0.656,0.002,0.000,0.002,-221805
2.077012583,844127763,3.266,-9.176,-0.578,0.002,0.000,0.002,-222899
2.077096208,844130983,3.266,-9.176,-0.578,0.002,0.000,0.000,-222333
