pc_time_s,teensy_time_us,ax,ay,az,gx,gy,gz,load_raw
0.042556047439575195,5000,0.000,0.000,0.000,0.000,0.000,0.000,-222878
0.11491203308105469,10000,2.461,-9.055,2.680,-0.006,0.004,-0.006,-222992
0.18700408935546875,15000,2.461,-9.016,2.680,0.002,-0.004,0.004,-222971
0.25916099548339844,20000,2.461,-9.055,2.641,0.002,0.002,-0.004,-222934
0.3307220935821533,25000,2.461,-9.020,2.715,0.002,0.004,-0.002,-223553
0.40375399589538574,30000,2.461,-9.016,2.680,-0.002,-0.006,0.002,-222797
0.4746870994567871,35000,2.461,-9.016,2.680,0.004,0.006,-0.002,-222809
0.5488829612731934,40000,2.461,-9.016,2.680,-0.002,0.004,0.002,-222947
0.6213181018829346,45000,2.461,-9.020,2.715,0.000,0.004,-0.004,-223113
0.6894679069519043,50000,2.461,-9.055,2.641,-0.006,0.000,0.004,-223085
0.7624490261077881,55000,2.461,-9.059,2.715,-0.002,-0.002,0.002,-222851
0.8358709812164307,60000,2.461,-9.059,2.715,-0.004,0.004,-0.002,-222614
0.9079530239105225,65000,2.461,-9.020,2.715,-0.002,0.000,-0.004,-223113
0.9794361591339111,70000,2.426,-9.016,2.641,0.004,0.006,0.006,-223381
1.0542290210723877,75000,2.426,-9.016,2.641,-0.006,0.000,0.000,-222940
1.1264348030090332,80000,2.461,-9.016,2.680,0.000,0.000,0.000,-223335
1.1983180046081543,85000,2.461,-9.016,2.680,0.000,0.000,0.000,-223191
1.2668540477752686,90000,2.461,-9.016,2.680,0.000,0.000,0.000,-222606
1.3439152240753174,95000,2.426,-9.016,2.680,0.000,0.000,0.000,-223295
1.4118359088897705,100000,2.461,-9.016,2.641,0.000,0.000,0.000,-223132
1.481266975402832,105000,2.461,-9.016,2.680,0.000,0.000,0.000,-223352
1.5543580055236816,110000,2.461,-9.016,2.680,0.000,0.000,0.000,-222859
1.6264898777008057,115000,2.461,-9.016,2.641,0.000,0.000,0.000,-223150
1.693676233291626,120000,2.426,-9.016,2.680,0.000,0.000,0.000,-222560
1.7668471336364746,125000,2.426,-9.016,2.680,0.000,0.000,0.000,-223467
1.837001085281372,130000,2.426,-9.016,2.641,0.000,0.000,0.000,-222768
1.9051711559295654,135000,2.461,-9.020,2.715,0.000,0.000,0.000,-222956
1.9754059314727783,140000,2.461,-9.016,2.641,0.000,0.000,0.000,-222722
2.0445919036865234,145000,2.461,-9.016,2.680,0.000,0.000,0.000,-223459
2.1157798767089844,150000,2.461,-9.055,2.641,0.000,0.000,0.000,-223340
2.1896069049835205,155000,2.461,-9.055,2.680,0.000,0.000,0.000,-222705
2.2602529525756836,160000,2.426,-9.016,2.680,0.000,0.000,0.000,-223319
2.332210063934326,165000,2.426,-9.016,2.680,0.000,0.000,0.000,-222808
2.4063141345977783,170000,2.461,-9.016,2.680,0.000,0.000,0.000,-222939
2.480802059173584,175000,2.461,-9.016,2.680,0.000,0.000,0.000,-223880
2.5466599464416504,180000,2.461,-9.020,2.715,0.000,0.000,0.000,-223005
2.616806983947754,185000,2.461,-9.055,2.680,0.000,0.000,0.000,-223503
2.6902401447296143,190000,2.461,-9.055,2.680,0.000,0.000,0.000,-223194
2.760139226913452,195000,2.426,-9.016,2.641,0.000,0.000,0.000,-223107
2.8312931060791016,200000,2.426,-9.020,2.715,0.000,0.000,0.000,-222162
2.902427911758423,205000,2.426,-9.016,2.641,0.000,0.000,0.000,-223204
2.971489191055298,210000,2.461,-9.055,2.680,0.000,0.000,0.000,-222785
3.03916597366333,215000,2.426,-9.055,2.641,0.000,0.000,0.000,-222508
3.1140360832214355,220000,2.461,-9.059,2.754,0.000,0.000,0.000,-223031
