pc_time_s,teensy_time_us,ax,ay,az,gx,gy,gz,load_raw
2.30771225,1100066911,3.266,-9.098,-0.730,0.014,-0.002,0.006,-222423
2.311874375,1100071132,3.266,-9.098,-0.730,0.004,0.006,-0.002,-222648
2.316138084,1100075353,3.266,-9.098,-0.730,0.002,0.000,-0.006,-222353
2.320355709,1100079574,3.266,-9.098,-0.730,0.006,0.000,0.016,-222021
2.333720417,1100083795,3.266,-9.098,-0.730,0.006,0.004,0.000,-222200
2.333823875,1100088016,3.266,-9.098,-0.691,0.006,0.004,0.000,-222140
2.333956292,1100090237,3.266,-9.098,-0.691,0.004,-0.004,-0.006,-222168
2.336241417,1100095458,3.266,-9.098,-0.691,-0.002,0.002,0.000,-221893
2.340488792,1100099679,3.266,-9.098,-0.691,0.008,-0.006,0.000,-222832
2.34499925,1100103900,3.266,-9.098,-0.691,0.004,-0.002,-0.010,-221475
2.348862,1100108121,3.266,-9.098,-0.691,0.004,-0.006,-0.008,-222641
2.354056709,1100113342,3.266,-9.098,-0.691,-0.004,0.014,-0.010,-222625
2.366881,1100116563,3.266,-9.137,-0.691,-0.004,0.014,-0.010,-221411
2.366988625,1100119784,3.266,-9.137,-0.691,-0.004,-0.006,0.006,-222220
2.36708825,1100126005,3.266,-9.137,-0.691,0.010,0.016,0.006,-222140
2.371006292,1100130226,3.266,-9.137,-0.691,0.016,-0.004,0.002,-222207
2.375229167,1100134447,3.266,-9.137,-0.691,-0.006,-0.008,0.006,-221960
2.379710625,1100138668,3.266,-9.137,-0.691,0.004,-0.006,0.000,-222629
2.384664417,1100143889,3.266,-9.137,-0.691,-0.018,0.002,0.012,-221948
2.388858584,1100148110,3.266,-9.094,-0.656,-0.018,0.002,0.012,-222429
2.392205875,1100151331,3.266,-9.094,-0.656,-0.014,-0.004,-0.006,-222513
2.400231125,1100156552,3.266,-9.094,-0.656,0.006,0.004,-0.006,-222349
2.402641709,1100161773,3.266,-9.094,-0.656,0.002,-0.004,-0.002,-222829
2.406826292,1100165994,3.266,-9.094,-0.656,0.000,0.000,-0.012,-222851
2.41205925,1100171215,3.266,-9.094,-0.656,0.002,0.004,-0.008,-222502
2.416192292,1100175436,3.266,-9.094,-0.656,0.008,0.002,0.010,-222238
2.420502875,1100179657,3.227,-9.059,-0.730,0.008,0.002,0.010,-222075
2.423646792,1100182878,3.227,-9.059,-0.730,-0.002,0.008,0.012,-222406
2.433558042,1100189099,3.227,-9.059,-0.730,-0.002,0.000,0.006,-222795
2.434001084,1100193320,3.227,-9.059,-0.730,0.000,-0.004,0.002,-222574
2.437419584,1100196541,3.227,-9.059,-0.730,0.008,0.002,0.000,-222499
2.441541167,1100200762,3.227,-9.059,-0.730,-0.002,0.000,0.004,-221487
2.446782584,1100205983,3.227,-9.059,-0.730,-0.006,-0.004,0.014,-222221
2.449996917,1100209204,3.227,-9.098,-0.656,-0.006,-0.004,0.014,-222374
2.453186792,1100212425,3.227,-9.098,-0.656,0.010,0.004,-0.008,-223192
2.466893834,1100218646,3.227,-9.098,-0.656,-0.002,0.006,0.023,-222268
2.466969334,1100222867,3.227,-9.098,-0.656,-0.010,-0.002,0.004,-221751
2.467043709,1100226088,3.227,-9.098,-0.656,-0.002,0.000,0.010,-222771
2.472813042,1100231310,3.227,-9.098,-0.656,-0.004,-0.014,0.000,-222212
2.47733075,1100236531,3.266,-9.098,-0.691,-0.004,-0.014,0.000,-222707
2.480660584,1100239752,3.266,-9.098,-0.691,-0.006,-0.004,-0.002,-222316
2.485738542,1100244973,3.266,-9.098,-0.691,-0.008,-0.002,-0.002,-222463
2.490002959,1100249194,3.266,-9.098,-0.691,-0.004,0.000,0.004,-222101
2.500308375,1100254415,3.266,-9.098,-0.691,0.002,0.004,0.010,-222443
2.500382,1100258636,3.266,-9.098,-0.691,-0.010,0.002,0.002,-221703
2.504642917,1100263857,3.266,-9.098,-0.691,0.010,-0.002,-0.006,-222781
2.508904084,1100268078,3.266,-9.098,-0.691,0.010,-0.002,-0.006,-222785
2.512064417,1100271299,3.266,-9.098,-0.691,0.004,0.010,0.006,-222039
2.517267042,1100276521,3.266,-9.098,-0.691,-0.002,0.000,0.006,-222646
2.522493167,1100281742,3.266,-9.098,-0.691,-0.002,-0.004,0.006,-222225
2.53361625,1100285963,3.266,-9.098,-0.691,-0.014,-0.004,0.004,-222058
2.533724292,1100291184,3.266,-9.098,-0.691,0.008,0.000,0.006,-222124
2.537204334,1100296405,3.266,-9.098,-0.691,-0.006,0.002,-0.002,-222802
2.541383084,1100300626,3.227,-9.137,-0.656,-0.006,0.002,-0.002,-222591
2.544637375,1100303847,3.227,-9.137,-0.656,0.002,-0.002,0.004,-222360
2.549829542,1100309068,3.227,-9.137,-0.656,0.006,0.004,-0.004,-222310
2.5541335,1100313274,3.227,-9.137,-0.656,0.000,-0.002,-0.002,-222310
2.557268459,1100316494,3.227,-9.137,-0.656,-0.002,0.004,0.004,-222250
2.567203792,1100320715,3.227,-9.137,-0.656,0.002,-0.006,-0.010,-222691
2.567312792,1100325936,3.227,-9.137,-0.656,0.000,-0.004,0.014,-222255
2.569933167,1100329157,3.266,-9.098,-0.691,0.000,-0.004,0.014,-222302
2.573206709,1100332378,3.266,-9.098,-0.691,0.018,0.000,-0.006,-221846
2.579419042,1100338599,3.266,-9.098,-0.691,0.002,-0.002,-0.002,-222433
2.583628417,1100342820,3.266,-9.098,-0.691,0.004,0.002,-0.002,-222225
2.587878834,1100347041,3.266,-9.098,-0.691,0.004,-0.006,0.010,-222863
2.592061959,1100351262,3.266,-9.098,-0.691,0.002,0.002,-0.002,-221914
2.600558,1100356483,3.266,-9.098,-0.691,0.002,-0.004,0.010,-222622
2.601509584,1100360704,3.227,-9.133,-0.691,0.002,-0.004,0.010,-222906
2.604707084,1100363925,3.227,-9.133,-0.691,0.004,-0.002,-0.004,-222293
2.609988959,1100369146,3.227,-9.133,-0.691,-0.006,-0.004,-0.006,-222473
2.615175292,1100374367,3.227,-9.133,-0.691,-0.004,0.012,0.000,-222803
2.619352375,1100378588,3.227,-9.133,-0.691,0.004,0.000,0.010,-222332
2.623681042,1100382809,3.227,-9.133,-0.691,0.008,-0.004,0.004,-222453
2.626776917,1100386030,3.227,-9.133,-0.691,0.002,0.006,0.014,-222441
2.630976542,1100390251,3.227,-9.094,-0.730,0.002,0.006,0.014,-223094
2.634203667,1100393475,3.227,-9.094,-0.730,-0.004,-0.008,-0.012,-222243
2.640428625,1100399696,3.227,-9.094,-0.730,-0.008,0.004,-0.002,-222699
2.644793917,1100403917,3.227,-9.094,-0.730,0.006,0.000,0.008,-221792
2.648933917,1100408138,3.227,-9.094,-0.730,-0.004,-0.008,-0.006,-222758
2.654171042,1100413359,3.227,-9.094,-0.730,0.006,-0.004,-0.014,-222716
2.658489125,1100417580,3.227,-9.094,-0.730,0.002,0.004,-0.002,-222640
2.662566459,1100421801,3.266,-9.098,-0.691,0.002,0.004,-0.002,-221837
2.66577925,1100425022,3.266,-9.098,-0.691,0.000,-0.004,-0.002,-222205
2.67099575,1100430243,3.266,-9.098,-0.691,0.000,0.000,0.000,-222412
2.676281209,1100435464,3.266,-9.098,-0.691,-0.004,-0.004,0.002,-223128
2.680544917,1100439685,3.266,-9.098,-0.691,-0.002,-0.008,-0.002,-222651
2.685680542,1100444906,3.266,-9.098,-0.691,-0.006,0.012,0.000,-222561
2.690021917,1100449127,3.266,-9.098,-0.691,0.008,-0.002,-0.002,-221980
2.695170875,1100454348,3.227,-9.137,-0.656,0.008,-0.002,-0.002,-222090
2.697375584,1100456569,3.227,-9.137,-0.656,0.006,0.004,-0.010,-222098
2.701598667,1100460790,3.227,-9.137,-0.656,0.004,0.000,0.004,-223492
2.705853417,1100465011,3.227,-9.137,-0.656,0.002,0.004,0.004,-222002
2.709120292,1100468232,3.227,-9.137,-0.656,0.004,0.004,-0.006,-222857
2.715344875,1100474453,3.227,-9.137,-0.656,0.008,-0.002,0.004,-222627
2.719485917,1100478674,3.227,-9.137,-0.656,-0.006,0.006,0.002,-222428
2.724800917,1100483895,3.227,-9.094,-0.730,-0.006,0.006,0.002,-222184
2.726951042,1100486116,3.227,-9.094,-0.730,-0.004,0.004,0.004,-221737
2.733148875,1100492337,3.227,-9.094,-0.730,-0.010,-0.012,0.000,-222459
2.737410959,1100496558,3.227,-9.094,-0.730,-0.004,-0.002,0.002,-221612
2.742687667,1100501779,3.227,-9.094,-0.730,0.008,-0.008,-0.012,-222737
2.746883375,1100506000,3.227,-9.094,-0.730,-0.010,0.002,0.000,-221851
2.751264667,1100510221,3.227,-9.094,-0.730,0.006,0.002,0.010,-222885
2.755265084,1100514442,3.266,-9.137,-0.691,0.006,0.002,0.010,-221885
2.757447375,1100516663,3.266,-9.137,-0.691,0.004,0.000,0.002,-222676
2.763031334,1100521884,3.266,-9.137,-0.691,0.006,0.000,0.000,-221784
2.766920042,1100526105,3.266,-9.137,-0.691,0.006,-0.008,0.002,-222164
2.770182959,1100529326,3.266,-9.137,-0.691,0.000,0.000,0.004,-222602
2.774748917,1100533547,3.266,-9.137,-0.691,-0.008,0.000,-0.010,-222039
2.779658334,1100538768,3.266,-9.137,-0.691,-0.008,-0.004,0.004,-222111
2.782798834,1100541989,3.305,-9.133,-0.617,-0.008,-0.004,0.004,-222145
2.787067625,1100546210,3.305,-9.133,-0.617,0.004,-0.008,0.000,-222651
2.790176459,1100549431,3.227,-9.137,-0.656,0.004,-0.008,0.000,-221931
2.795524292,1100554652,3.227,-9.137,-0.656,0.004,-0.002,0.002,-221978
2.799715125,1100558873,3.227,-9.137,-0.656,0.002,-0.002,0.004,-222411
2.803989334,1100563094,3.227,-9.137,-0.656,0.008,-0.002,0.004,-222603
2.808184834,1100567315,3.227,-9.137,-0.656,-0.004,0.008,0.000,-222275
2.812393042,1100571536,3.227,-9.137,-0.656,0.016,0.008,0.012,-222216
2.817584542,1100576757,3.227,-9.094,-0.730,0.016,0.008,0.012,-221982
2.82098075,1100579978,3.227,-9.094,-0.730,-0.004,-0.006,0.000,-222459
2.826099167,1100585199,3.227,-9.094,-0.730,-0.002,0.000,0.004,-222314
2.830290334,1100589420,3.227,-9.094,-0.730,-0.004,0.000,0.014,-221975
2.835557084,1100594641,3.227,-9.094,-0.730,0.004,0.004,0.000,-222878
2.839837834,1100598862,3.227,-9.094,-0.730,-0.002,-0.008,0.012,-222197
2.844433375,1100603083,3.227,-9.094,-0.730,-0.004,-0.006,-0.004,-221625
2.847203959,1100606305,3.266,-9.059,-0.656,-0.004,-0.006,-0.004,-222653
2.850431917,1100609525,3.266,-9.059,-0.656,0.002,-0.002,0.010,-222360
2.85664375,1100615746,3.266,-9.059,-0.656,0.002,-0.002,0.010,-222446
2.860988084,1100619969,3.266,-9.059,-0.656,0.000,-0.004,0.004,-222681
2.865062375,1100624190,3.266,-9.059,-0.656,0.006,0.002,-0.002,-223254
2.86927225,1100628411,3.266,-9.059,-0.656,-0.008,-0.008,-0.016,-222279
2.874708167,1100633632,3.266,-9.059,-0.656,-0.004,-0.002,-0.012,-222356
2.877799334,1100636853,3.227,-9.133,-0.691,-0.004,-0.002,-0.012,-222708
2.880033125,1100639074,3.227,-9.133,-0.691,0.002,0.004,0.002,-222399
2.884174834,1100643295,3.227,-9.133,-0.691,0.002,0.008,-0.010,-221708
2.888367334,1100647517,3.227,-9.133,-0.691,0.008,-0.002,0.000,-222065
2.8925915,1100651738,3.227,-9.133,-0.691,-0.002,0.000,0.012,-222095
2.898084834,1100656959,3.227,-9.133,-0.691,0.006,0.004,-0.010,-222642
2.903250417,1100662180,3.227,-9.133,-0.691,0.006,0.000,0.004,-222999
2.907494625,1100666401,3.266,-9.098,-0.730,0.006,0.000,0.004,-222266
2.909605667,1100668622,3.266,-9.098,-0.730,0.000,0.002,0.004,-222530
2.915715625,1100674843,3.266,-9.098,-0.730,-0.006,0.004,0.008,-222254
2.919930167,1100679064,3.266,-9.098,-0.730,-0.010,0.006,0.006,-222805
2.924518959,1100683285,3.266,-9.098,-0.730,0.006,0.004,-0.004,-221765
2.928708417,1100687506,3.266,-9.098,-0.730,-0.004,-0.004,-0.002,-222598
2.932584459,1100691727,3.266,-9.098,-0.730,0.004,0.004,-0.002,-222296
2.937999,1100696948,3.266,-9.094,-0.656,0.004,0.004,-0.002,-221704
2.941459875,1100700169,3.266,-9.094,-0.656,-0.006,0.008,0.000,-222325
2.947483584,1100706390,3.266,-9.094,-0.656,0.002,0.006,0.012,-221781
2.951518667,1100710611,3.266,-9.094,-0.656,0.008,-0.008,-0.008,-222802
2.9560285,1100714832,3.266,-9.094,-0.656,0.008,-0.012,0.002,-222580
2.960648917,1100719053,3.266,-9.094,-0.656,0.002,0.004,0.000,-222519
2.964401625,1100723274,3.266,-9.094,-0.656,0.012,-0.004,0.004,-222397
2.969645459,1100728495,3.227,-9.094,-0.691,0.012,-0.004,0.004,-222894
2.972573125,1100731716,3.227,-9.094,-0.691,-0.008,0.008,0.004,-222265
2.97899975,1100737937,3.227,-9.094,-0.691,-0.004,-0.010,-0.002,-222124
2.9841475,1100743158,3.227,-9.094,-0.691,0.010,0.004,-0.002,-221789
2.988369542,1100747379,3.227,-9.094,-0.691,-0.004,0.000,-0.004,-222196
2.993718584,1100752600,3.227,-9.094,-0.691,-0.004,0.000,-0.004,-222032
2.99795425,1100756821,3.227,-9.094,-0.691,0.004,0.004,0.016,-221955
3.002589792,1100761042,3.266,-9.098,-0.691,0.004,0.004,0.016,-222771
3.005204834,1100764263,3.266,-9.098,-0.691,-0.008,-0.004,0.012,-222246
3.010358667,1100769484,3.266,-9.098,-0.691,-0.008,0.012,0.006,-221672
3.015587625,1100774705,3.266,-9.098,-0.691,0.002,-0.004,0.006,-222903
3.019798375,1100778926,3.266,-9.098,-0.691,0.004,0.000,0.008,-223281
3.0240435,1100783147,3.266,-9.098,-0.691,0.006,0.000,-0.006,-222046
3.028248875,1100787368,3.266,-9.098,-0.691,0.006,-0.002,0.004,-221468
3.032477667,1100791589,3.227,-9.094,-0.691,0.006,-0.002,0.004,-222649
3.03473275,1100793810,3.227,-9.094,-0.691,0.004,0.000,-0.006,-222755
3.03997875,1100799031,3.227,-9.094,-0.691,-0.010,-0.002,0.006,-222504
3.044167834,1100803252,3.227,-9.094,-0.691,0.006,-0.002,0.010,-221141
3.047327792,1100806473,3.227,-9.094,-0.691,-0.010,0.000,0.004,-222328
3.05156225,1100810694,3.227,-9.094,-0.691,-0.002,-0.006,0.012,-222705
3.055790584,1100814915,3.227,-9.094,-0.691,-0.002,0.006,0.004,-222458
3.059971084,1100819136,3.227,-9.133,-0.691,-0.002,0.006,0.004,-222590
3.063219,1100822357,3.227,-9.133,-0.691,-0.010,0.000,-0.006,-221994
3.069452584,1100828578,3.227,-9.133,-0.691,0.010,-0.006,-0.008,-222513
3.074676625,1100833784,3.227,-9.133,-0.691,-0.006,0.006,0.000,-222513
3.079888959,1100839004,3.227,-9.133,-0.691,0.004,0.002,-0.002,-222588
3.085225542,1100844225,3.227,-9.133,-0.691,-0.014,-0.004,-0.010,-222938
3.089355042,1100848446,3.227,-9.133,-0.691,0.006,0.002,0.006,-222961
3.094539709,1100853667,3.266,-9.137,-0.691,0.006,0.002,0.006,-222069
3.097823084,1100856888,3.266,-9.137,-0.691,0.004,0.010,0.004,-222727
3.10314325,1100862109,3.266,-9.137,-0.691,-0.006,-0.004,0.002,-221792
3.107269709,1100866330,3.266,-9.137,-0.691,0.000,-0.002,0.002,-221886
3.110423709,1100869551,3.266,-9.137,-0.691,0.006,0.004,0.000,-222179
3.115647875,1100874772,3.266,-9.137,-0.691,0.006,-0.004,0.018,-222911
3.119876709,1100878993,3.266,-9.137,-0.691,-0.008,0.010,0.002,-223035
3.123089417,1100882214,3.266,-9.098,-0.691,-0.008,0.010,0.002,-221619
3.128344917,1100887435,3.266,-9.098,-0.691,-0.006,0.006,0.004,-222632
3.132593792,1100891656,3.266,-9.098,-0.691,-0.002,-0.004,0.004,-222031
3.137761959,1100896877,3.266,-9.098,-0.691,0.006,0.000,-0.006,-221677
3.141939709,1100901098,3.266,-9.098,-0.691,0.002,0.004,0.002,-222009
3.146161292,1100905319,3.266,-9.098,-0.691,0.012,0.006,0.002,-222627
3.150448084,1100909540,3.266,-9.094,-0.656,0.012,0.006,0.002,-222423
3.153688375,1100912761,3.266,-9.094,-0.656,-0.002,0.010,0.023,-221891
3.159929792,1100918982,3.266,-9.094,-0.656,-0.002,-0.002,-0.008,-222581
3.165440959,1100924203,3.266,-9.094,-0.656,-0.004,0.008,-0.002,-222194
3.169370625,1100928424,3.266,-9.094,-0.656,0.006,-0.006,-0.002,-223046
3.175489334,1100934645,3.266,-9.094,-0.656,0.002,-0.002,-0.010,-222308
3.179711334,1100938866,3.266,-9.094,-0.656,-0.004,-0.002,0.006,-222475
3.183921584,1100943087,3.266,-9.098,-0.691,-0.004,-0.002,0.006,-222477
3.186254584,1100945309,3.266,-9.098,-0.691,-0.006,-0.002,-0.002,-222498
3.190432709,1100949529,3.266,-9.098,-0.691,-0.004,0.010,0.000,-221708
3.195739,1100954750,3.266,-9.098,-0.691,0.002,-0.008,0.018,-222507
3.200109084,1100958971,3.266,-9.098,-0.691,0.010,-0.002,-0.008,-222878
3.20426475,1100963192,3.266,-9.098,-0.691,-0.008,-0.006,0.006,-222505
3.209276959,1100968413,3.266,-9.098,-0.691,0.000,0.004,-0.008,-221612
3.214521584,1100973634,3.305,-9.137,-0.730,0.000,0.004,-0.008,-222369
3.216700709,1100975855,3.305,-9.137,-0.730,-0.008,0.006,0.004,-222542
3.22102325,1100980076,3.305,-9.137,-0.730,-0.004,0.000,0.004,-222448
3.225171875,1100984297,3.305,-9.137,-0.730,-0.002,0.010,0.004,-222095
3.230408417,1100989519,3.305,-9.137,-0.730,0.006,0.006,0.010,-222107
3.235843125,1100994740,3.305,-9.137,-0.730,0.010,-0.004,0.000,-222790
3.240848709,1100999961,3.305,-9.137,-0.730,0.002,-0.004,0.008,-222804
3.245133209,1101004182,3.227,-9.098,-0.770,0.002,-0.004,0.008,-222039
3.247255959,1101006403,3.227,-9.098,-0.770,-0.002,-0.002,-0.002,-222773
3.252545917,1101011624,3.227,-9.098,-0.770,0.008,-0.006,-0.002,-222400
3.25771,1101016845,3.227,-9.098,-0.770,0.002,-0.002,-0.006,-222325
3.262173209,1101021066,3.227,-9.098,-0.770,0.000,0.000,0.000,-222832
3.267400459,1101026287,3.227,-9.098,-0.770,0.000,0.000,0.000,-221721
3.272381875,1101031508,3.227,-9.098,-0.770,0.000,0.000,0.000,-222412
3.277677875,1101036714,3.266,-9.094,-0.656,0.000,0.000,0.000,-222412
3.280876459,1101039934,3.266,-9.094,-0.656,0.000,0.000,0.000,-222583
3.286117375,1101045155,3.266,-9.094,-0.656,0.000,0.000,0.000,-221908
3.290253417,1101049376,3.266,-9.094,-0.656,0.000,0.000,0.000,-222210
3.295503084,1101054597,3.266,-9.094,-0.656,0.000,0.000,0.000,-221884
3.299717792,1101058818,3.266,-9.094,-0.656,0.000,0.000,0.000,-222206
3.304147584,1101063039,3.266,-9.094,-0.656,0.000,0.000,0.000,-222132
3.307102834,1101066260,3.227,-9.094,-0.691,0.000,0.000,0.000,-222818
3.309357084,1101068481,3.227,-9.094,-0.691,0.000,0.000,0.000,-222641
3.314597542,1101073702,3.227,-9.094,-0.691,0.000,0.000,0.000,-221903
3.318965292,1101077923,3.227,-9.094,-0.691,0.000,0.000,0.000,-222427
3.323159834,1101082144,3.227,-9.094,-0.691,0.000,0.000,0.000,-222645
3.32747725,1101086365,3.227,-9.094,-0.691,0.000,0.000,0.000,-221640
3.332100667,1101090586,3.305,-9.133,-0.656,0.000,0.000,0.000,-223532
3.335273875,1101093807,3.305,-9.133,-0.656,0.000,0.000,0.000,-222203
3.341084709,1101100028,3.305,-9.133,-0.656,0.000,0.000,0.000,-222768
3.345094542,1101104249,3.305,-9.133,-0.656,0.000,0.000,0.000,-221845
3.349347584,1101108470,3.305,-9.133,-0.656,0.000,0.000,0.000,-222417
3.354862834,1101113691,3.305,-9.133,-0.656,0.000,0.000,0.000,-223036
3.358838375,1101117912,3.305,-9.133,-0.656,0.000,0.000,0.000,-222213
3.363258542,1101122133,3.266,-9.137,-0.730,0.000,0.000,0.000,-222795
3.366811959,1101125354,3.266,-9.137,-0.730,0.000,0.000,0.000,-222726
3.372460167,1101131575,3.266,-9.137,-0.730,0.000,0.000,0.000,-221845
3.377719542,1101136796,3.266,-9.137,-0.730,0.000,0.000,0.000,-222341
3.382954584,1101142017,3.266,-9.137,-0.730,0.000,0.000,0.000,-223026
3.388130292,1101147238,3.266,-9.094,-0.656,0.000,0.000,0.000,-222632
3.39157775,1101150459,3.266,-9.094,-0.656,0.000,0.000,0.000,-221734
3.397804875,1101156680,3.266,-9.094,-0.656,0.000,0.000,0.000,-222436
3.4020105,1101160901,3.266,-9.094,-0.656,0.000,0.000,0.000,-222418
3.405991417,1101165122,3.266,-9.094,-0.656,0.000,0.000,0.000,-222790
3.410206709,1101169343,3.266,-9.094,-0.656,0.000,0.000,0.000,-221806
3.415494625,1101174564,3.266,-9.094,-0.656,0.000,0.000,0.000,-222431
3.419684375,1101178785,3.266,-9.133,-0.617,0.000,0.000,0.000,-222514
3.422915084,1101182006,3.266,-9.133,-0.617,0.000,0.000,0.000,-222101
3.428113584,1101187227,3.266,-9.133,-0.617,0.000,0.000,0.000,-221947
3.433380292,1101192448,3.266,-9.133,-0.617,0.000,0.000,0.000,-222532
3.437831334,1101196669,3.266,-9.133,-0.617,0.000,0.000,0.000,-222089
3.442816375,1101201890,3.266,-9.133,-0.617,0.000,0.000,0.000,-222243
3.447188709,1101206111,3.266,-9.133,-0.617,0.000,0.000,0.000,-222142
3.451269084,1101210332,3.227,-9.094,-0.730,0.000,0.000,0.000,-222810
3.454474875,1101213553,3.227,-9.094,-0.730,0.000,0.000,0.000,-222487
3.460684375,1101219774,3.227,-9.094,-0.730,0.000,0.000,0.000,-222167
3.464902042,1101223995,3.227,-9.094,-0.730,0.000,0.000,0.000,-221610
3.468126875,1101227216,3.227,-9.094,-0.730,0.000,0.000,0.000,-222929
3.472584667,1101231437,3.227,-9.094,-0.730,0.000,0.000,0.000,-222232
3.477545167,1101236658,3.227,-9.094,-0.730,0.000,0.000,0.000,-222687
3.480790084,1101239879,3.266,-9.098,-0.691,0.000,0.000,0.000,-221397
3.483009334,1101242100,3.266,-9.098,-0.691,0.000,0.000,0.000,-222928
3.492317417,1101251321,3.266,-9.098,-0.691,0.000,0.000,0.000,-222860
3.497664625,1101256542,3.266,-9.098,-0.691,0.000,0.000,0.000,-222211
3.50192075,1101260763,3.266,-9.098,-0.691,0.000,0.000,0.000,-222993
3.505927417,1101264984,3.266,-9.098,-0.691,0.000,0.000,0.000,-222547
3.510125292,1101269205,3.266,-9.098,-0.691,0.000,0.000,0.000,-222348
3.515366334,1101274426,3.227,-9.137,-0.617,0.000,0.000,0.000,-223388
3.517618959,1101276647,3.227,-9.137,-0.617,0.000,0.000,0.000,-222693
3.52286625,1101281868,3.227,-9.137,-0.617,0.000,0.000,0.000,-222361
3.526962334,1101286090,3.227,-9.137,-0.617,0.000,0.000,0.000,-222378
3.531137667,1101290311,3.227,-9.137,-0.617,0.000,0.000,0.000,-222791
3.535696667,1101294532,3.227,-9.137,-0.617,0.000,0.000,0.000,-222848
3.539626292,1101298753,3.227,-9.137,-0.617,0.000,0.000,0.000,-222685
3.543878334,1101302974,3.305,-9.137,-0.691,0.000,0.000,0.000,-222398
3.547232834,1101306195,3.305,-9.137,-0.691,0.000,0.000,0.000,-221694
3.552500834,1101311416,3.305,-9.137,-0.691,0.000,0.000,0.000,-222472
3.556649375,1101315637,3.305,-9.137,-0.691,0.000,0.000,0.000,-222840
3.560990917,1101319858,3.305,-9.137,-0.691,0.000,0.000,0.000,-222469
3.56520925,1101324079,3.305,-9.137,-0.691,0.000,0.000,0.000,-222229
3.570202,1101328300,3.305,-9.137,-0.691,0.000,0.000,0.000,-222874
3.574354834,1101333521,3.227,-9.133,-0.691,0.000,0.000,0.000,-222573
3.576610417,1101335742,3.227,-9.133,-0.691,0.000,0.000,0.000,-221417
3.581944834,1101340963,3.227,-9.133,-0.691,0.000,0.000,0.000,-222433
3.587292042,1101346184,3.227,-9.133,-0.691,0.000,0.000,0.000,-222351
3.591332792,1101350405,3.227,-9.133,-0.691,0.000,0.000,0.000,-222722
3.596564542,1101355626,3.227,-9.133,-0.691,0.000,0.000,0.000,-221846
3.600782292,1101359847,3.227,-9.133,-0.691,0.000,0.000,0.000,-222235
3.604978542,1101364068,3.227,-9.094,-0.691,0.000,0.000,0.000,-222788
3.607149459,1101366289,3.227,-9.094,-0.691,0.000,0.000,0.000,-222280
3.612408542,1101371511,3.227,-9.094,-0.691,0.000,0.000,0.000,-223282
3.616596417,1101375732,3.227,-9.094,-0.691,0.000,0.000,0.000,-222416
3.619834792,1101378953,3.227,-9.094,-0.691,0.000,0.000,0.000,-223345
3.625085459,1101384174,3.227,-9.094,-0.691,0.000,0.000,0.000,-222133
3.629263375,1101388395,3.227,-9.094,-0.691,0.000,0.000,0.000,-221998
3.635492542,1101394616,3.305,-9.137,-0.691,0.000,0.000,0.000,-222596
3.637698167,1101396837,3.305,-9.137,-0.691,0.000,0.000,0.000,-222976
3.641956125,1101401058,3.305,-9.137,-0.691,0.000,0.000,0.000,-222761
3.646170542,1101405279,3.305,-9.137,-0.691,0.000,0.000,0.000,-222323
3.650387709,1101409500,3.305,-9.137,-0.691,0.000,0.000,0.000,-222992
3.655606,1101414721,3.305,-9.137,-0.691,0.000,0.000,0.000,-222689
3.659870792,1101418942,3.305,-9.137,-0.691,0.000,0.000,0.000,-221599
