frame_idx,pc_time_s
315,10.508752459
316,10.540079542
317,10.574288209
318,10.609378834
319,10.640140917
320,10.673534542
321,10.707372792
322,10.74186575
323,10.773996667
324,10.808802084
325,10.842679209
326,10.873800625
327,10.908295
328,10.941172125
329,10.974677084
330,11.009472959
331,11.041487167
332,11.07395625
333,11.1086735
334,11.140930125
335,11.174359375
336,11.208225542
337,11.241795709
338,11.270931417
339,11.30685275
340,11.340352667
341,11.374114375
342,11.410060125
343,11.441671542
344,11.473271584
345,11.507760292
346,11.541056792
347,11.574601959
348,11.608837667
349,11.642418834
350,11.673919959
351,11.707991584
352,11.741274584
353,11.773232542
354,11.807940209
355,11.8405375
356,11.871229875
357,11.902638542
358,11.933448917
359,11.966782209
360,12.000115584
361,12.033449
362,12.066782209
363,12.1001155
364,12.133449
365,12.16678225
366,12.2001155
367,12.233449
368,12.266782375
369,12.300115459
370,12.333449042
371,12.366782334
372,12.4001155
373,12.433448959
374,12.466782667
375,12.500115542
376,12.535944875
377,12.574498167
378,12.60922325
379,12.642071167
380,12.674250875
381,12.708662042
382,12.740763584
383,12.773024667
384,12.8082505
385,12.842034625
386,12.873731334
387,12.908162167
388,12.942628125
389,12.975458875
390,13.009794834
391,13.041331917
392,13.073827459
393,13.107821709
394,13.141386084
395,13.174196042
396,13.208239125
397,13.241061042
398,13.27084925
399,13.30406175
400,13.339304167
401,13.3746405
402,13.409519417
403,13.441991917
404,13.474399125
405,13.508120542
406,13.541668084
407,13.574121792
408,13.608739792
409,13.642750417
410,13.674466959
411,13.708533834
412,13.742265625
413,13.773503959
414,13.808508334
415,13.842532417
416,13.874963209
417,13.908851875
418,13.942124667
419,13.975249584
420,14.009953125
421,14.041920959
422,14.074004875
423,14.108085917
424,14.141438084
425,14.174706917
426,14.208483625
427,14.238729417
428,14.271228792
429,14.305160584
430,14.339416417
431,14.373333209
432,14.409754959
433,14.443536125
434,14.473073709
435,14.508710292
436,14.54122025
437,14.574810084
438,14.61012675
439,14.641661042
440,14.673963792
441,14.708133167
442,14.741707042
443,14.773178875
444,14.808145209
445,14.842704334
446,14.873231875
447,14.908322834
448,14.942335084
449,14.974895584
450,15.0091745
451,15.042603125
452,15.074247
453,15.107774834
454,15.14137
455,15.17501025
456,15.210200709
457,15.240205084
458,15.271658
459,15.306241375
460,15.340801584
461,15.375101584
462,15.4096215
463,15.441004167
464,15.474367542
465,15.509301125
466,15.54108425
467,15.57417975
468,15.610070917
469,15.642465125
470,15.674401959
471,15.708979334
472,15.742170167
473,15.774316667
474,15.808575709
475,15.841712167
476,15.874529334
477,15.908561459
478,15.942344209
479,15.975348334
480,16.010936834
481,16.041261917
482,16.072186917
483,16.107032542
484,16.141435125
485,16.175243375
486,16.209930625
487,16.241491084
488,16.272025792
489,16.305060542
490,16.340071917
491,16.374686292
492,16.408741417
493,16.441188667
494,16.471918292
495,16.507346834
496,16.541120917
497,16.575113625
498,16.6092245
499,16.640083084
500,16.674454875
501,16.708791667
502,16.741616625
503,16.773023084
504,16.808848125
505,16.839606209
506,16.873707125
507,16.903280875
508,16.933448917
509,16.966782125
510,17.000115459
511,17.033448875
512,17.066782209
513,17.100115584
514,17.133448875
515,17.16678225
516,17.200115667
517,17.233448875
518,17.2667825
519,17.300115667
520,17.333449167
521,17.37223025
522,17.409827542
523,17.4425465
524,17.474832334
525,17.508326042
526,17.542684167
527,17.575568667
528,17.61005725
529,17.642979125
530,17.674325459
531,17.708515625
532,17.74258325
533,17.77345575
534,17.807563375
535,17.8424435
536,17.874297084
537,17.908532292
538,17.942008834
539,17.975579542
540,18.010296334
541,18.043049542
542,18.07448275
543,18.108432167
544,18.142341042
545,18.17448525
546,18.2096425
547,18.241985834
548,18.271939459
549,18.304444125
550,18.341866625
551,18.375016834
552,18.41019275
553,18.444078917
554,18.475456834
555,18.509109042
556,18.542382459
557,18.57562825
558,18.610452167
559,18.640621334
560,18.674584542
561,18.709257792
562,18.742745209
563,18.77389875
564,18.807991167
565,18.84061575
566,18.866782125
567,18.900115667
568,18.933448959
569,18.96678225
570,19.000115584
571,19.033448959
572,19.066782375
573,19.100115625
574,19.133449125
575,19.170276375
576,19.210498209
577,19.243307667
578,19.272721417
579,19.30662025
580,19.340818709
581,19.37516925
582,19.410305584
583,19.441264459
584,19.474883792
585,19.508346917
586,19.542627667
587,19.575687209
588,19.6104665
589,19.643723084
590,19.674577792
591,19.709006917
592,19.742516625
593,19.77359625
594,19.808790292
595,19.841604959
596,19.873883084
597,19.908793417
598,19.944032959
599,19.975386375
600,20.010761834
601,20.0424895
602,20.074282167
603,20.108572167
604,20.143008709
605,20.175158125
606,20.211523584
607,20.2410445
608,20.272312459
609,20.302365292
610,20.336170042
611,20.374830584
612,20.409113
613,20.443767459
614,20.474625792
615,20.508636209
616,20.541172584
617,20.574547834
618,20.610630042
619,20.642133542
620,20.675588792
621,20.709051959
622,20.743266792
623,20.774086042
624,20.807372542
625,20.840287167
626,20.87462525
627,20.909862042
628,20.942602875
629,20.975025542
630,21.009763334
631,21.044040042
632,21.075180417
633,21.109126375
634,21.142551125
635,21.175513584
636,21.210129584
637,21.243295834
638,21.271717125
639,21.307487792
640,21.339853
641,21.374440917
642,21.410244667
643,21.442864292
644,21.475058459
645,21.509621584
646,21.5422985
647,21.575254334
648,21.61026675
649,21.643880625
650,21.675150584
651,21.709342084
652,21.742986584
653,21.773064625
654,21.809050459
655,21.841868042
656,21.87486875
657,21.905036584
658,21.933448792
659,21.966782334
660,22.000115459
661,22.033448792
662,22.066782334
663,22.100115584
664,22.133448875
665,22.166782584
666,22.201405209
667,22.23763575
668,22.272083125
669,22.305995542
670,22.33791375
671,22.373290292
672,22.410351334
673,22.443910167
674,22.474666917
675,22.508596792
676,22.541690667
677,22.575364709
678,22.610440917
679,22.643853
680,22.674867709
681,22.709846084
682,22.743403875
683,22.774456209
684,22.809994542
685,22.84365675
686,22.874992
687,22.908547292
688,22.94207025
689,22.975920834
690,23.010350417
691,23.043174834
692,23.075193834
693,23.1093835
694,23.141532334
695,23.176254584
696,23.210792084
697,23.242388959
698,23.272629625
699,23.308169875
700,23.340638917
701,23.373045542
702,23.40949225
703,23.441806834
704,23.475570209
705,23.509387292
706,23.542771167
707,23.576578334
708,23.6105685
709,23.640692292
710,23.674871959
711,23.709311542
712,23.742447209
713,23.773505375
714,23.80927375
715,23.839204125
716,23.87394175
717,23.908360334
718,23.942941917
719,23.976566334
720,24.011173292
721,24.044156375
722,24.075396292
723,24.1091415
724,24.142242875
725,24.176030125
726,24.211723459
727,24.242021709
728,24.271926917
729,24.30908325
730,24.342918334
731,24.373568584
732,24.409429
733,24.442819
734,24.476022292
735,24.508168292
736,24.542550875
737,24.577125334
738,24.610454792
739,24.640491125
740,24.674968875
741,24.709661584
742,24.743414584
743,24.77342475
744,24.810708334
745,24.843074667
746,24.8756775
747,24.908009125
748,24.9423535
749,24.975450792
750,25.010613167
751,25.043111917
752,25.074740875
753,25.10968875
754,25.140850334
755,25.175795917
756,25.211025667
757,25.245105834
758,25.272786209
759,25.308768792
760,25.342913292
761,25.376409167
762,25.407775917
763,25.440998084
764,25.475287
765,25.507906834
766,25.542072209
767,25.576157542
768,25.610463792
769,25.6455685
770,25.674392709
771,25.709246209
772,25.74340975
773,25.77453375
774,25.808601417
775,25.840707792
776,25.875066917
777,25.909370667
778,25.943011375
779,25.976812459
780,26.011519
781,26.0448405
782,26.074673834
783,26.1096825
784,26.142371459
785,26.176822875
786,26.210888084
787,26.242724792
788,26.272554292
789,26.308444292
790,26.342713917
791,26.376355959
792,26.409276584
793,26.441000375
794,26.474670709
795,26.509399
796,26.54288775
797,26.575261667
798,26.610921334
799,26.643308417
800,26.67480025
801,26.709366959
802,26.743156417
803,26.77423525
804,26.809748917
805,26.842016667
806,26.876701667
807,26.905519417
808,26.933448875
809,26.966785584
810,27.000115667
811,27.033448834
812,27.066782334
813,27.1001155
814,27.134798917
815,27.171648959
816,27.210114625
817,27.240947042
818,27.27231375
819,27.309104292
820,27.342666042
821,27.376092042
822,27.411480042
823,27.442532
824,27.473881042
825,27.50901
826,27.543850584
827,27.576080709
828,27.610624125
829,27.64308
830,27.675189959
831,27.710074625
832,27.742938459
833,27.774568834
834,27.809300209
835,27.842750209
836,27.875672042
837,27.910399209
838,27.943888417
839,27.97757525
840,28.010875959
841,28.043578125
842,28.075207417
843,28.109406417
844,28.143564084
845,28.175937542
846,28.211391
847,28.240450375
848,28.272770042
849,28.308005709
850,28.343514209
851,28.375848542
852,28.412434667
853,28.44555775
854,28.4735185
855,28.509536792
856,28.542695709
857,28.576998459
858,28.611497834
859,28.643203667
860,28.675997917
861,28.710412875
862,28.742212875
863,28.773741875
864,28.809918584
865,28.844773459
866,28.873873584
867,28.911093042
868,28.944238334
869,28.977018667
870,29.011911459
871,29.041742292
872,29.075621834
873,29.110434
874,29.143570209
875,29.176657125
876,29.2115885
877,29.2456595
878,29.273573959
879,29.308507042
880,29.341484917
881,29.3736965
882,29.409290834
883,29.442318125
884,29.476299584
885,29.505342542
886,29.541127209
887,29.575775542
888,29.610841667
889,29.642719417
890,29.67625725
891,29.709710792
892,29.742918792
893,29.773243625
894,29.809718834
895,29.843680459
896,29.875882
897,29.907340625
898,29.942983959
899,29.976815875
