sample_start,frames,pc_time_s_callback,input_buffer_adc_time,current_time
89600,512,2.062836084,43821.94455454989,43821.959357458
90112,512,2.069575459,43821.95616446589,43821.970998250006
90624,512,2.085608292,43821.96777438289,43821.982548083004
91136,512,2.097641417,43821.97938425789,43821.99415975
91648,512,2.104290292,43821.99099417489,43822.005794291006
92160,512,2.117556375,43822.002604090885,43822.017378166005
92672,512,2.150179084,43822.03199163289,43822.046712541
93184,512,2.161755417,43822.043601549885,43822.058303291
93696,512,2.168577625,43822.055211424886,43822.069999625004
94208,512,2.185152709,43822.066821340886,43822.081622833
94720,512,2.196712625,43822.07843125789,43822.09320175
95232,512,2.203367584,43822.09004113289,43822.104857000006
95744,512,2.219912459,43822.10165104989,43822.116416000004
96256,512,2.233506042,43822.11326092489,43822.128018
96768,512,2.238143834,43822.12487084089,43822.139650083
97280,512,2.251947459,43822.13648071589,43822.151259083
97792,512,2.282372,43822.165324049885,43822.180042208005
98304,512,2.30406625,43822.19090213289,43822.205625875
98816,512,2.317228959,43822.20251200789,43822.217274916
99328,512,2.348700334,43822.231990299886,43822.2467225
99840,512,2.382257167,43822.265368757886,43822.280098208
100352,512,2.394901834,43822.276978632886,43822.29177525
100864,512,2.401915375,43822.28858854989,43822.303401291
101376,512,2.41802625,43822.30019846589,43822.314964125006
101888,512,2.429986959,43822.31180834089,43822.326525583005
102400,512,2.436737542,43822.32341825789,43822.338222750004
102912,512,2.451419625,43822.335028174886,43822.349839625
103424,512,2.464896959,43822.34663804989,43822.361398500005
103936,512,2.471612709,43822.35824796589,43822.373069208006
104448,512,2.488196084,43822.36985784089,43822.384662416
104960,512,2.50016425,43822.38146771589,43822.396223166004
105472,512,2.506375917,43822.393077632885,43822.407851208
105984,512,2.522986709,43822.40468754989,43822.419487291
106496,512,2.555274167,43822.43198892489,43822.446733666
107008,512,2.561522167,43822.44359884089,43822.458403166005
107520,512,2.568466667,43822.455208757885,43822.469978166
108032,512,2.581258375,43822.466818632885,43822.481588
108544,512,2.596729042,43822.47842854989,43822.493222958
109056,512,2.603322959,43822.49003842489,43822.504816750006
109568,512,2.617023125,43822.50164834089,43822.516448833005
110080,512,2.649524667,43822.53203363289,43822.546780958
110592,512,2.6714145,43822.55815592489,43822.572931375005
111104,512,2.684841167,43822.56976579989,43822.584567625
111616,512,2.699620709,43822.58137571589,43822.596135041
112128,512,2.716335709,43822.59298559089,43822.607809041
112640,512,2.738223625,43822.62491284089,43822.639745958004
113152,512,2.752957167,43822.636522757886,43822.651333083006
113664,512,2.782614375,43822.665275424886,43822.680003875
114176,512,2.804376167,43822.691216299885,43822.705927916
114688,512,2.817400667,43822.702826174886,43822.717594166
115200,512,2.846963334,43822.73194163289,43822.746669625005
115712,512,2.859691542,43822.74355154989,43822.758349041
116224,512,2.868462084,43822.75516142489,43822.769947375
116736,512,2.884791375,43822.76677134089,43822.781606791
117248,512,2.906615792,43822.79343784089,43822.808166333
117760,512,2.923275917,43822.80504775789,43822.819798875
118272,512,2.933487334,43822.81665763289,43822.831433458006
118784,512,2.94660225,43822.828267549885,43822.843087291
119296,512,2.9668195,43822.839877424885,43822.854641000005
119808,512,2.98182775,43822.86536479989,43822.880089583006
120320,512,2.995273542,43822.87697467489,43822.891768875
120832,512,3.0020175,43822.88858459089,43822.9034505
121344,512,3.0153615,43822.90019446589,43822.91496675
121856,512,3.049840709,43822.93194029989,43822.946658875
122368,512,3.093572792,43822.96531875789,43822.980034541004
122880,512,3.105284417,43822.992075965885,43823.006819583
123392,512,3.119484042,43823.003685840886,43823.018490833005
123904,512,3.133489959,43823.01529575789,43823.030049958004
124416,512,3.140223792,43823.02690567489,43823.041719291
124928,512,3.154219167,43823.03851554989,43823.053271166005
125440,512,3.166814375,43823.05012546589,43823.064892916
125952,512,3.190007834,43823.06173534089,43823.076491708
126464,512,3.201742959,43823.08849254989,43823.103301416006
126976,512,3.216542167,43823.10010246589,43823.114899541004
127488,512,3.229991709,43823.11171234089,43823.126490541006
128000,512,3.236690084,43823.12332225789,43823.138118083
128512,512,3.258224375,43823.13493213289,43823.149717916
129024,512,3.283498,43823.165317424886,43823.180035666
129536,512,3.295207334,43823.176927299886,43823.19172
130048,512,3.301677625,43823.18853721589,43823.203239541006
130560,512,3.316380709,43823.20014713289,43823.21495025
131072,512,3.329975334,43823.21175700789,43823.226494375005
131584,512,3.336734125,43823.22336692489,43823.238199166
132096,512,3.350120625,43823.23497684089,43823.249752791
132608,512,3.366845709,43823.24658671589,43823.261348208005
133120,512,3.371584709,43823.25819663289,43823.273018875
133632,512,3.386713417,43823.26980650789,43823.284582916
134144,512,3.415643042,43823.29864988289,43823.313372708006
134656,512,3.4375355,43823.32431863289,43823.339074291005
135168,512,3.453611209,43823.33592854989,43823.350726916
135680,512,3.465807334,43823.34753842489,43823.362325666
136192,512,3.47245475,43823.35914834089,43823.373938541
136704,512,3.499016709,43823.370758257886,43823.385499166005
137216,512,3.514501042,43823.39861159089,43823.413325875
137728,512,3.546437417,43823.42827146589,43823.442980958
138240,512,3.582954625,43823.46500613289,43823.479711750006
138752,512,3.604813459,43823.49158209089,43823.506362083004
139264,512,3.619739917,43823.50319204989,43823.518000666
139776,512,3.646681209,43823.52849817489,43823.543209125004
140288,512,3.663275292,43823.54010813289,43823.554800833
140800,512,3.666921834,43823.55171809089,43823.566513625
141312,512,3.680813709,43823.56332809089,43823.578125041
141824,512,3.692997125,43823.57493804989,43823.589694666
142336,512,3.700274209,43823.58654800789,43823.601325916
142848,512,3.716446417,43823.59815800789,43823.612957208
143360,512,3.733046417,43823.609767965885,43823.62452325
143872,512,3.734555959,43823.62137792489,43823.636116458
144384,512,3.751283167,43823.632986132885,43823.647791375006
144896,512,3.762481917,43823.64459609089,43823.659290041
145408,512,3.769539917,43823.65620604989,43823.671020291
145920,512,3.791089542,43823.66781600789,43823.6825915
146432,512,3.797665334,43823.679425965885,43823.694188666006
146944,512,3.804451167,43823.69103592489,43823.705875375
147456,512,3.816503292,43823.70264588289,43823.717442666006
147968,512,3.84841,43823.73021950789,43823.744944916005
148480,512,3.866824709,43823.741829465886,43823.756596750005
148992,512,3.867655792,43823.75343942489,43823.769126958
149504,512,3.883303875,43823.76504938289,43823.779821708005
150016,512,3.899899,43823.77665934089,43823.791411291
150528,512,3.901404125,43823.78826929989,43823.8029685
151040,512,3.917001834,43823.79987925789,43823.814671708
151552,512,3.938872917,43823.82572954989,43823.840434833
152064,512,3.953830167,43823.83733950789,43823.85213775
152576,512,3.983439125,43823.86527596589,43823.879983666004
153088,512,3.995175917,43823.876884715886,43823.891683291
153600,512,4.001837792,43823.88849467489,43823.903295250006
154112,512,4.023423042,43823.900104632885,43823.914883125006
154624,512,4.065179667,43823.93194129989,43823.946656458
155136,512,4.080936917,43823.96531988289,43823.980036291
155648,512,4.102849917,43823.98962821589,43824.004382833
156160,512,4.117614209,43824.00123817489,43824.01602675
156672,512,4.1294975,43824.01284813289,43824.027616916006
157184,512,4.137886375,43824.02445809089,43824.039307875006
157696,512,4.149446167,43824.036068049885,43824.050833791
158208,512,4.160968,43824.04767800789,43824.062431375
158720,512,4.172567417,43824.05928792489,43824.074064333
159232,512,4.1872515,43824.07089788289,43824.085672333
159744,512,4.200142542,43824.08250784089,43824.097263291005
160256,512,4.207379375,43824.09411779989,43824.108885916
160768,512,4.219984625,43824.10572775789,43824.120492875
161280,512,4.233522084,43824.11733767489,43824.132097
161792,512,4.24724925,43824.12894763289,43824.143731958
162304,512,4.269026,43824.155794590886,43824.170583708
162816,512,4.2830625,43824.16740454989,43824.182195833004
163328,512,4.297244167,43824.17901446589,43824.193773416
163840,512,4.304081375,43824.19062442489,43824.205486833
164352,512,4.3168235,43824.20223438289,43824.217047916005
164864,512,4.333492459,43824.21384429989,43824.22858375
165376,512,4.33885625,43824.22545425789,43824.240302750004
165888,512,4.354572042,43824.237064215886,43824.251829833
166400,512,4.366821834,43824.24867417489,43824.263448125006
166912,512,4.373703875,43824.26028409089,43824.275123166
167424,512,4.3893225,43824.27189404989,43824.286667416
167936,512,4.416047834,43824.29783500789,43824.312556916004
168448,512,4.427715417,43824.30944496589,43824.324236666005
168960,512,4.43448475,43824.32105492489,43824.335901416
169472,512,4.450359625,43824.33266484089,43824.347461791
169984,512,4.462523,43824.344274799885,43824.359045416
170496,512,4.469325334,43824.35588475789,43824.370731041
171008,512,4.482190334,43824.36749467489,43824.382259125
171520,512,4.497347667,43824.37910463289,43824.393862000004
172032,512,4.50408225,43824.390713632885,43824.405534791
172544,512,4.515964625,43824.40232359089,43824.417091
173056,512,4.533487084,43824.41393350789,43824.428656958
173568,512,4.538901959,43824.42554346589,43824.440339833
174080,512,4.552757209,43824.43715338289,43824.451908666
174592,512,4.581294209,43824.465271215886,43824.479993666006
175104,512,4.600159209,43824.47688117489,43824.491686583
175616,512,4.602002375,43824.48849113289,43824.503411416
176128,512,4.618475167,43824.50010104989,43824.514909083
176640,512,4.629984584,43824.511711007886,43824.526494708
177152,512,4.6366505,43824.52332092489,43824.538125541
177664,512,4.652545125,43824.53493088289,43824.549705583006
178176,512,4.666824125,43824.546540840885,43824.561291000005
178688,512,4.671513042,43824.55815075789,43824.572963583
179200,512,4.684097834,43824.56976071589,43824.584533375004
179712,512,4.699562125,43824.58137063289,43824.596077625
180224,512,4.706371084,43824.59298059089,43824.607812875
180736,512,4.7219105,43824.60459054989,43824.619369291
181248,512,4.733550417,43824.61620046589,43824.630974708
181760,512,4.746095917,43824.627810424885,43824.642603375
182272,512,4.762768709,43824.63941950789,43824.654218333
182784,512,4.766894875,43824.65102942489,43824.665823208
183296,512,4.780931167,43824.66263938289,43824.677446833004
183808,512,4.800138167,43824.67424929989,43824.689057333
184320,512,4.821871334,43824.69864834089,43824.713364708005
184832,512,4.833491292,43824.71025825789,43824.725041375
185344,512,4.835304125,43824.721868215885,43824.736735166
185856,512,4.851124417,43824.73347813289,43824.748270250006
186368,512,4.86681275,43824.74508809089,43824.759829500006
186880,512,4.870124209,43824.75669800789,43824.771560125
187392,512,4.881814667,43824.76830796589,43824.783067583005
187904,512,4.900141459,43824.77991788289,43824.794620083005
188416,512,4.904892209,43824.79152784089,43824.806359791
188928,512,4.91661875,43824.80313775789,43824.817948791
189440,512,4.93300075,43824.814747715885,43824.829512125005
189952,512,4.939741959,43824.82635763289,43824.841172625005
190464,512,4.95446625,43824.83796759089,43824.852766208
190976,512,4.966859375,43824.84957750789,43824.864367708
191488,512,4.97448125,43824.86118746589,43824.875984375
192000,512,4.990133084,43824.872797382886,43824.887559250004
192512,512,5.000254584,43824.884406549885,43824.899171083
193024,512,5.009334125,43824.89601650789,43824.910787625005
193536,512,5.024939625,43824.90762642489,43824.922399916
194048,512,5.0335465,43824.91923638289,43824.934014125
194560,512,5.054139459,43824.93084629989,43824.945621750005
195072,512,5.060455,43824.942456257886,43824.957219583004
195584,512,5.067399584,43824.95406617489,43824.968835083004
196096,512,5.082015167,43824.96567613289,43824.980455541
196608,512,5.116802792,43824.99860117489,43825.013331208
197120,512,5.138511084,43825.025358424886,43825.040068125
197632,512,5.15337375,43825.03696838289,43825.051769791
198144,512,5.165885625,43825.04857829989,43825.063354208
198656,512,5.173521042,43825.06018825789,43825.075004458005
199168,512,5.18838275,43825.07179817489,43825.086576875
199680,512,5.199882334,43825.08340813289,43825.098172750004
200192,512,5.2082555,43825.09501804989,43825.109773583004
200704,512,5.222148875,43825.10662796589,43825.121428583
201216,512,5.247315834,43825.13084559089,43825.145570791006
201728,512,5.283129625,43825.16531188289,43825.180025500005
202240,512,5.304906542,43825.19170634089,43825.20645325
202752,512,5.321601542,43825.20331625789,43825.218111625
203264,512,5.333198209,43825.214926174885,43825.229706291
203776,512,5.33990825,43825.22653613289,43825.241367708004
204288,512,5.353430875,43825.23814604989,43825.252927083005
204800,512,5.380352375,43825.26218225789,43825.276894166
205312,512,5.392072417,43825.27379217489,43825.288581583
205824,512,5.400227209,43825.285402090885,43825.300190041
206336,512,5.415317125,43825.29701204989,43825.311818500006
206848,512,5.426687125,43825.30862196589,43825.323322333
207360,512,5.433685042,43825.32023192489,43825.335012208
207872,512,5.448745,43825.33184184089,43825.34663275
208384,512,5.461297625,43825.343451757886,43825.358225250005
208896,512,5.468464459,43825.35506171589,43825.369879666
209408,512,5.481544375,43825.36667163289,43825.381434125
209920,512,5.500179875,43825.378281549885,43825.393028583
210432,512,5.503232625,43825.389890882885,43825.404696708
210944,512,5.516348292,43825.40150079989,43825.416269791
211456,512,5.531307792,43825.41311071589,43825.427841583005
211968,512,5.538140875,43825.42472067489,43825.439562833
212480,512,5.553122917,43825.43633059089,43825.451086083005
212992,512,5.566180959,43825.44794050789,43825.462698083
213504,512,5.572844917,43825.45955046589,43825.474329000004
214016,512,5.587695792,43825.47116038289,43825.485936041005
214528,512,5.600157667,43825.48277029989,43825.497532291
215040,512,5.60765675,43825.494380257885,43825.509157
215552,512,5.623614375,43825.50599017489,43825.520751833006
216064,512,5.633494959,43825.51760009089,43825.532368833
216576,512,5.647489125,43825.52921004989,43825.544000791
217088,512,5.659072875,43825.540819965885,43825.555577916006
217600,512,5.666889292,43825.55242988289,43825.567207083004
218112,512,5.68231125,43825.56403979989,43825.578823041
218624,512,5.7140505,43825.595876424886,43825.610591875
219136,512,5.725767667,43825.60748634089,43825.622275083006
219648,512,5.733559167,43825.61909629989,43825.633878375
220160,512,5.748969084,43825.63071075789,43825.645483958004
220672,512,5.760278625,43825.64232071589,43825.657077541
221184,512,5.767060417,43825.65393067489,43825.668623916004
221696,512,5.781782792,43825.66554059089,43825.680341458006
222208,512,5.803627667,43825.69048384089,43825.705188083004
222720,512,5.820391834,43825.70209379989,43825.71689825
223232,512,5.831869292,43825.71370375789,43825.72840425
223744,512,5.838648417,43825.72531371589,43825.740127458004
224256,512,5.854122334,43825.736923674885,43825.751701458
224768,512,5.86663075,43825.748533590886,43825.763310541006
225280,512,5.8735815,43825.76014354989,43825.774995541
225792,512,5.888625375,43825.77175350789,43825.786498125
226304,512,5.900321334,43825.78336346589,43825.798123166
226816,512,5.933324834,43825.79497338289,43825.809767583
227328,512,5.949854584,43825.83188942489,43825.846604416
227840,512,5.966818334,43825.84349934089,43825.858293708
228352,512,5.968596917,43825.85510929989,43825.869999041
228864,512,5.981467917,43825.86671925789,43825.881501
229376,512,6.000155084,43825.87832825789,43825.893070958
229888,512,6.003257834,43825.889938215885,43825.904750625006
230400,512,6.016233125,43825.90154817489,43825.916291375004
230912,512,6.031447,43825.91315813289,43825.927946833006
231424,512,6.038059917,43825.92476804989,43825.939559708
231936,512,6.053375542,43825.936378007886,43825.951182708006
232448,512,6.065928167,43825.94798796589,43825.962732958
232960,512,6.072950542,43825.95959788289,43825.974364708
233472,512,6.089454375,43825.97120784089,43825.985966916
233984,512,6.100401542,43825.982817799886,43825.997584958
234496,512,6.1127385,43825.99442771589,43826.009232083
235008,512,6.124257334,43826.00603767489,43826.020780916006
235520,512,6.133547792,43826.017647632885,43826.032418375005
236032,512,6.147521709,43826.02925754989,43826.044037416
236544,512,6.159083084,43826.04086750789,43826.055610625
237056,512,6.166968084,43826.05247746589,43826.067254833004
237568,512,6.182386875,43826.06408738289,43826.07887525
238080,512,6.193928667,43826.075697340886,43826.090457750004
238592,512,6.200524834,43826.08730729989,43826.102037833
239104,512,6.222201084,43826.09891721589,43826.1136905
239616,512,6.253988542,43826.13075388289,43826.145479833
240128,512,6.270711,43826.15751034089,43826.172261958
240640,512,6.282469209,43826.16912025789,43826.183868875
241152,512,6.298965667,43826.180730215885,43826.195492666004
241664,512,6.305784584,43826.192340174886,43826.20720075
242176,512,6.333520042,43826.20395009089,43826.218727666004
242688,512,6.349502542,43826.23206792489,43826.246778375
243200,512,6.361969667,43826.243677882885,43826.258475041
243712,512,6.368746375,43826.25528779989,43826.270155458005
244224,512,6.385178084,43826.26689775789,43826.281683625006
244736,512,6.396674,43826.27850767489,43826.293265791006
245248,512,6.403509292,43826.29011763289,43826.304956
245760,512,6.420001959,43826.301727590886,43826.316506666
246272,512,6.441729375,43826.32857554989,43826.343287458
246784,512,6.4668245,43826.34018550789,43826.354991083004
247296,512,6.483513459,43826.36531013289,43826.380016958006
247808,512,6.5001505,43826.37692009089,43826.391719833
248320,512,6.501933834,43826.38852921589,43826.403364208
248832,512,6.516020625,43826.40013917489,43826.414927416
249344,512,6.527559167,43826.41174909089,43826.426514000006
249856,512,6.536786834,43826.42335904989,43826.438231708
250368,512,6.549677334,43826.43496896589,43826.449715083
250880,512,6.564830667,43826.446578924886,43826.461350958
251392,512,6.571622875,43826.45818884089,43826.473045916006
251904,512,6.584229667,43826.46979879989,43826.484580416
252416,512,6.621877459,43826.49864221589,43826.513365625004
252928,512,6.638661584,43826.525490215885,43826.540217666006
253440,512,6.6507805,43826.53710013289,43826.55189
253952,512,6.666819709,43826.54871009089,43826.563480000004
254464,512,6.673691042,43826.56032000789,43826.575148791
254976,512,6.685533542,43826.57192996589,43826.586703208006
255488,512,6.700193625,43826.583539882886,43826.598300708
256000,512,6.728506417,43826.59514984089,43826.609945666
256512,512,6.740138667,43826.62698646589,43826.641699708
257024,512,6.753888667,43826.638595715885,43826.653384625
257536,512,6.766863334,43826.65020567489,43826.664973041006
258048,512,6.780110584,43826.66181559089,43826.676606958004
258560,512,6.796678584,43826.67342554989,43826.688186833
259072,512,6.800223792,43826.68503546589,43826.69980175
259584,512,6.814903334,43826.69664542489,43826.71141825
260096,512,6.836719792,43826.72349338289,43826.738272125
260608,512,6.850478709,43826.735103299885,43826.74989725
261120,512,6.86680775,43826.74671325789,43826.761474708
261632,512,6.871778292,43826.75832317489,43826.773195791
262144,512,6.884231209,43826.76993313289,43826.784704291
262656,512,6.895740584,43826.78154304989,43826.796304083
263168,512,6.906484417,43826.793153007886,43826.807962958
263680,512,6.92198925,43826.80476292489,43826.819565166006
264192,512,6.933568917,43826.81637288289,43826.831142958006
264704,512,6.941210584,43826.827982799885,43826.842735583006
265216,512,6.957832834,43826.839592715885,43826.854352958006
265728,512,6.966944667,43826.85120267489,43826.865975208006
266240,512,6.981092542,43826.86281259089,43826.877604833004
266752,512,6.992662042,43826.87442254989,43826.889179958
267264,512,7.000218709,43826.88603188289,43826.900805291
267776,512,7.020995417,43826.897641799886,43826.912447
268288,512,7.049453209,43826.93201809089,43826.946742208005
268800,512,7.066819625,43826.94362800789,43826.958411791005
269312,512,7.068599542,43826.955237965885,43826.970084708
269824,512,7.0811455,43826.96684788289,43826.98163875
270336,512,7.100164334,43826.97845784089,43826.993166
270848,512,7.103395292,43826.99006775789,43827.004871375
