pc_time_s,teensy_time_us,ax,ay,az,gx,gy,gz,load_raw
0.0035462379455566406,1281310023,3.191,-9.098,1.453,0.000,0.000,0.000,-222738
0.0038483142852783203,1281316455,3.152,-9.094,1.453,0.000,0.000,0.000,-222161
0.00410914421081543,1281322888,3.152,-9.094,1.453,0.000,0.000,0.000,-222523
0.004390239715576172,1281327108,3.191,-9.098,1.492,0.000,0.000,0.000,-222484
0.00464320182800293,1281333540,3.191,-9.098,1.492,0.000,0.000,0.000,-222386
0.004855155944824219,1281336760,3.191,-9.098,1.527,0.000,0.000,0.000,-222487
0.0050542354583740234,1281344193,3.191,-9.098,1.527,0.000,0.000,0.000,-222464
0.00526118278503418,1281348413,3.191,-9.098,1.527,0.000,0.000,0.000,-222264
0.005461215972900391,1281351634,3.191,-9.098,1.492,0.000,0.000,0.000,-222728
0.005662202835083008,1281358067,3.152,-9.094,1.453,0.000,0.000,0.000,-222129
0.0058743953704833984,1281362288,3.152,-9.094,1.453,0.000,0.000,0.000,-222024
0.00626826286315918,1281365508,3.152,-9.094,1.453,0.000,0.000,0.000,-223030
0.006861209869384766,1281372942,3.152,-9.094,1.453,0.000,0.000,0.000,-222575
0.00708317756652832,1281376162,3.152,-9.094,1.527,0.000,0.000,0.000,-222469
0.0073053836822509766,1281383595,3.152,-9.094,1.527,0.000,0.000,0.000,-222091
0.007520198822021484,1281386816,3.191,-9.094,1.566,0.000,0.000,0.000,-223155
0.0077321529388427734,1281393250,3.152,-9.094,1.527,0.000,0.000,0.000,-222663
0.007955312728881836,1281396471,3.152,-9.094,1.527,0.000,0.000,0.000,-222480
0.008184194564819336,1281402904,3.152,-9.094,1.527,0.000,0.000,0.000,-222990
0.008411169052124023,1281407124,3.152,-9.059,1.492,0.000,0.000,0.000,-222781
0.00862431526184082,1281413557,3.152,-9.059,1.492,0.000,0.000,0.000,-222260
0.008848190307617188,1281416777,3.152,-9.094,1.527,0.000,0.000,0.000,-222003
0.00905919075012207,1281424209,3.152,-9.094,1.527,0.000,0.000,0.000,-222598
0.009280204772949219,1281428429,3.152,-9.094,1.492,0.000,0.000,0.000,-222450
0.00949406623840332,1281431649,3.152,-9.094,1.492,0.000,0.000,0.000,-222138
0.009707212448120117,1281438082,3.152,-9.094,1.492,0.000,0.000,0.000,-222082
0.00993204116821289,1281442302,3.191,-9.098,1.492,0.000,0.000,0.000,-223298
0.010143041610717773,1281448734,3.152,-9.094,1.453,0.000,0.000,0.000,-222583
0.010425090789794922,1281451954,3.152,-9.094,1.453,0.000,0.000,0.000,-222490
0.010603189468383789,1281455175,3.152,-9.094,1.453,0.000,0.000,0.000,-223008
0.010792255401611328,1281463608,3.191,-9.055,1.453,0.000,0.000,0.000,-223378
0.010972261428833008,1281466828,3.191,-9.055,1.453,0.000,0.000,0.000,-222605
0.011151313781738281,1281470048,3.191,-9.055,1.453,0.000,0.000,0.000,-222908
0.011341094970703125,1281476481,3.227,-9.059,1.527,0.000,0.000,0.000,-223099
0.011595010757446289,1281482914,3.227,-9.059,1.527,0.000,0.000,0.000,-222387
0.0119171142578125,1281487134,3.227,-9.059,1.527,0.000,0.000,0.000,-223203
0.012106180191040039,1281490354,3.227,-9.059,1.527,0.000,0.000,0.000,-222991
0.012296199798583984,1281497787,3.191,-9.098,1.492,0.000,0.000,0.000,-222758
0.012574195861816406,1281500007,3.191,-9.098,1.492,0.000,0.000,0.000,-221993
0.012819290161132812,1281507440,3.191,-9.137,1.492,0.000,0.000,0.000,-223090
0.013012409210205078,1281510660,3.191,-9.137,1.492,0.000,0.000,0.000,-222272
0.01320338249206543,1281517093,3.191,-9.137,1.492,0.000,0.000,0.000,-221963
0.013389110565185547,1281523526,3.191,-9.098,1.492,0.000,0.000,0.000,-223083
0.013578176498413086,1281527746,3.152,-9.133,1.492,0.000,0.000,0.000,-222948
0.013768196105957031,1281530966,3.152,-9.133,1.492,0.000,0.000,0.000,-222868
0.013947248458862305,1281537399,3.191,-9.098,1.492,0.000,0.000,0.000,-223636
0.014136075973510742,1281540620,3.191,-9.098,1.492,0.000,0.000,0.000,-223617
0.014347076416015625,1281548038,3.152,-9.094,1.453,0.000,0.000,0.000,-222771
0.014528036117553711,1281551258,3.152,-9.094,1.453,0.000,0.000,0.000,-222742
0.014713287353515625,1281557691,3.191,-9.055,1.414,0.000,0.000,0.000,-222256
0.014893054962158203,1281561912,3.191,-9.055,1.414,0.000,0.000,0.000,-222903
0.01508021354675293,1281565132,3.191,-9.055,1.414,0.000,0.000,0.000,-222330
0.01526021957397461,1281572564,3.191,-9.055,1.414,0.000,0.000,0.000,-222351
0.015438079833984375,1281578997,3.191,-9.098,1.492,0.000,0.000,0.000,-222676
0.015622138977050781,1281583218,3.227,-9.094,1.527,0.000,0.000,0.000,-222486
0.01580333709716797,1281586438,3.227,-9.094,1.527,0.000,0.000,0.000,-222819
0.016000032424926758,1281592856,3.152,-9.059,1.492,0.000,0.000,0.000,-222292
0.016184091567993164,1281596076,3.152,-9.059,1.492,0.000,0.000,0.000,-223179
0.016370296478271484,1281602509,3.152,-9.094,1.453,0.000,0.000,0.000,-222461
0.016534090042114258,1281606729,3.227,-9.094,1.492,0.000,0.000,0.000,-222234
0.01668834686279297,1281613162,3.191,-9.098,1.527,0.000,0.000,0.000,-222453
0.016852378845214844,1281616382,3.191,-9.098,1.527,0.000,0.000,0.000,-222794
0.01700615882873535,1281623815,3.191,-9.098,1.527,0.000,0.000,0.000,-223413
0.0171661376953125,1281628036,3.191,-9.098,1.527,0.000,0.000,0.000,-222933
0.017323017120361328,1281630257,3.152,-9.094,1.527,0.000,0.000,0.000,-222667
0.017484188079833984,1281636690,3.152,-9.094,1.492,0.000,0.000,0.000,-223266
0.017646074295043945,1281644123,3.152,-9.094,1.492,0.000,0.000,0.000,-222413
0.017817258834838867,1281647343,3.152,-9.094,1.492,0.000,0.000,0.000,-222978
0.017983198165893555,1281650564,3.152,-9.059,1.414,0.000,0.000,0.000,-222665
0.01813817024230957,1281657996,3.191,-9.098,1.453,0.000,0.000,0.000,-222658
0.0183103084564209,1281661217,3.191,-9.098,1.453,0.000,0.000,0.000,-222296
0.01850128173828125,1281668650,3.227,-9.094,1.527,0.000,0.000,0.000,-222045
0.01866316795349121,1281671870,3.227,-9.094,1.527,0.000,0.000,0.000,-222864
0.018828153610229492,1281675090,3.227,-9.094,1.527,0.000,0.000,0.000,-222556
0.018981218338012695,1281682523,3.227,-9.094,1.527,0.000,0.000,0.000,-222069
0.019144296646118164,1281688955,3.191,-9.098,1.492,0.000,0.000,0.000,-223172
0.0193023681640625,1281692175,3.191,-9.098,1.453,0.000,0.000,0.000,-222569
0.019465208053588867,1281698608,3.191,-9.098,1.453,0.000,0.000,0.000,-222761
0.01962113380432129,1281702828,3.191,-9.098,1.453,0.000,0.000,0.000,-222092
0.019787073135375977,1281705048,3.191,-9.098,1.492,0.000,0.000,0.000,-222903
0.01995229721069336,1281712481,3.152,-9.094,1.527,0.000,0.000,0.000,-221694
0.020107030868530273,1281718914,3.152,-9.094,1.527,0.000,0.000,0.000,-222800
0.02027416229248047,1281723134,3.152,-9.094,1.527,0.000,0.000,0.000,-223081
0.020441293716430664,1281727354,3.152,-9.094,1.527,0.000,0.000,0.000,-222622
0.020604372024536133,1281730574,3.152,-9.094,1.527,0.000,0.000,0.000,-222983
0.020759105682373047,1281738007,3.152,-9.094,1.414,0.000,0.000,0.000,-222608
0.020920276641845703,1281741228,3.152,-9.094,1.414,0.000,0.000,0.000,-223045
0.02107524871826172,1281747660,3.191,-9.098,1.414,0.000,0.000,0.000,-223120
0.02123117446899414,1281750880,3.191,-9.098,1.414,0.000,0.000,0.000,-222516
0.021393299102783203,1281757312,3.191,-9.098,1.414,0.000,0.000,0.000,-222494
0.021549224853515625,1281762744,3.227,-9.133,1.453,0.000,0.000,0.000,-222567
0.021712303161621094,1281766964,3.191,-9.098,1.527,0.000,0.000,0.000,-221868
0.021870136260986328,1281770184,3.191,-9.098,1.527,0.000,0.000,0.000,-222576
0.02203536033630371,1281776617,3.227,-9.098,1.566,0.000,0.000,0.000,-222493
0.022190093994140625,1281783049,3.227,-9.098,1.566,0.000,0.000,0.000,-222366
0.022345304489135742,1281787269,3.191,-9.098,1.414,0.000,0.000,0.000,-223095
0.022505998611450195,1281793703,3.191,-9.098,1.414,0.000,0.000,0.000,-223485
0.022660255432128906,1281796923,3.191,-9.098,1.414,0.000,0.000,0.000,-222879
0.022822141647338867,1281802356,3.191,-9.055,1.414,0.000,0.000,0.000,-223075
0.022976160049438477,1281806577,3.191,-9.098,1.492,0.000,0.000,0.000,-222551
0.02314019203186035,1281814010,3.191,-9.094,1.566,0.000,0.000,0.000,-222689
0.02329421043395996,1281817230,3.191,-9.094,1.566,0.000,0.000,0.000,-222270
0.023450136184692383,1281820451,3.191,-9.094,1.566,0.000,0.000,0.000,-222952
0.02361321449279785,1281827883,3.152,-9.094,1.492,0.000,0.000,0.000,-222997
0.023766040802001953,1281830103,3.152,-9.094,1.492,0.000,0.000,0.000,-222359
0.02403426170349121,1281836537,3.152,-9.059,1.492,0.000,0.000,0.000,-222857
0.02419114112854004,1281843970,3.152,-9.059,1.492,0.000,0.000,0.000,-222785
0.024337291717529297,1281848190,3.152,-9.059,1.492,0.000,0.000,0.000,-223053
0.024474143981933594,1281850412,3.191,-9.098,1.453,0.000,0.000,0.000,-223123
0.024611234664916992,1281858845,3.191,-9.098,1.527,0.000,0.000,0.000,-222314
0.024761199951171875,1281863065,3.191,-9.098,1.527,0.000,0.000,0.000,-222636
0.024898052215576172,1281866286,3.191,-9.137,1.527,0.000,0.000,0.000,-222429
0.02504444122314453,1281872506,3.191,-9.137,1.527,0.000,0.000,0.000,-222564
0.02520012855529785,1281876726,3.191,-9.137,1.527,0.000,0.000,0.000,-222580
0.02534031867980957,1281884158,3.191,-9.137,1.527,0.000,0.000,0.000,-222781
0.02547931671142578,1281887378,3.191,-9.137,1.527,0.000,0.000,0.000,-222537
0.025618314743041992,1281893811,3.191,-9.098,1.453,0.000,0.000,0.000,-223259
0.025761127471923828,1281897031,3.152,-9.094,1.453,0.000,0.000,0.000,-222322
0.025899171829223633,1281900251,3.152,-9.094,1.453,0.000,0.000,0.000,-222774
0.026043176651000977,1281908684,3.191,-9.098,1.492,0.000,0.000,0.000,-222267
0.02618122100830078,1281911905,3.191,-9.098,1.492,0.000,0.000,0.000,-222622
0.026320219039916992,1281915126,3.191,-9.098,1.492,0.000,0.000,0.000,-222828
0.02646017074584961,1281922559,3.152,-9.133,1.492,0.000,0.000,0.000,-222030
0.026598215103149414,1281928991,3.152,-9.133,1.492,0.000,0.000,0.000,-222266
0.02674102783203125,1281932212,3.191,-9.098,1.492,0.000,0.000,0.000,-222279
0.02687835693359375,1281938644,3.191,-9.098,1.492,0.000,0.000,0.000,-222681
0.027021169662475586,1281942864,3.191,-9.098,1.492,0.000,0.000,0.000,-222729
0.027158021926879883,1281945085,3.152,-9.133,1.453,0.000,0.000,0.000,-222300
0.0272982120513916,1281951518,3.152,-9.094,1.492,0.000,0.000,0.000,-222827
0.027436256408691406,1281957950,3.152,-9.094,1.492,0.000,0.000,0.000,-222873
0.027573108673095703,1281961171,3.191,-9.137,1.527,0.000,0.000,0.000,-222357
0.02771615982055664,1281968603,3.227,-9.133,1.492,0.000,0.000,0.000,-222109
0.02785205841064453,1281971823,3.227,-9.133,1.492,0.000,0.000,0.000,-222777
0.02799534797668457,1281975043,3.227,-9.133,1.492,0.000,0.000,0.000,-223501
0.02813434600830078,1281983475,3.227,-9.133,1.492,0.000,0.000,0.000,-222851
0.0282742977142334,1281986696,3.191,-9.098,1.492,0.000,0.000,0.000,-222462
0.028412342071533203,1281994130,3.191,-9.098,1.492,0.000,0.000,0.000,-221461
0.0285491943359375,1281997350,3.191,-9.098,1.492,0.000,0.000,0.000,-222916
0.02869415283203125,1282002767,3.227,-9.094,1.527,0.000,0.000,0.000,-223044
0.028832197189331055,1282006987,3.191,-9.098,1.492,0.000,0.000,0.000,-222161
0.028974294662475586,1282010207,3.191,-9.098,1.492,0.000,0.000,0.000,-223218
0.02911210060119629,1282015641,3.152,-9.094,1.453,0.000,0.000,0.000,-223263
0.029256343841552734,1282023074,3.152,-9.094,1.453,0.000,0.000,0.000,-222717
0.029395341873168945,1282027294,3.152,-9.094,1.453,0.000,0.000,0.000,-222548
0.02953505516052246,1282032727,3.152,-9.094,1.453,0.000,0.000,0.000,-222234
0.029677152633666992,1282039159,3.152,-9.094,1.492,0.000,0.000,0.000,-222638
0.02981400489807129,1282042380,3.152,-9.094,1.492,0.000,0.000,0.000,-222236
0.02995610237121582,1282045601,3.191,-9.137,1.453,0.000,0.000,0.000,-223420
0.0300900936126709,1282053034,3.191,-9.137,1.453,0.000,0.000,0.000,-222763
0.030219078063964844,1282055254,3.152,-9.133,1.492,0.000,0.000,0.000,-222671
0.03034234046936035,1282062686,3.191,-9.098,1.527,0.000,0.000,0.000,-222455
0.030469179153442383,1282068119,3.191,-9.098,1.527,0.000,0.000,0.000,-222335
0.030595064163208008,1282070340,3.191,-9.098,1.492,0.000,0.000,0.000,-222525
0.03071904182434082,1282077773,3.152,-9.133,1.527,0.000,0.000,0.000,-222056
0.03085017204284668,1282080994,3.152,-9.133,1.527,0.000,0.000,0.000,-222678
0.030973196029663086,1282085214,3.152,-9.133,1.527,0.000,0.000,0.000,-222460
0.031099319458007812,1282092647,3.113,-9.094,1.453,0.000,0.000,0.000,-221678
0.031223058700561523,1282098080,3.152,-9.094,1.492,0.000,0.000,0.000,-221893
0.03134727478027344,1282102300,3.152,-9.094,1.492,0.000,0.000,0.000,-222702
0.03147602081298828,1282105520,3.152,-9.094,1.492,0.000,0.000,0.000,-223064
0.03159809112548828,1282112953,3.152,-9.094,1.492,0.000,0.000,0.000,-222842
0.03172731399536133,1282115173,3.152,-9.094,1.492,0.000,0.000,0.000,-222578
0.03185105323791504,1282122606,3.152,-9.094,1.527,0.000,0.000,0.000,-223514
0.03198528289794922,1282125826,3.152,-9.094,1.527,0.000,0.000,0.000,-222018
0.032111167907714844,1282130046,3.191,-9.098,1.492,0.000,0.000,0.000,-222274
0.032235145568847656,1282136478,3.191,-9.098,1.492,0.000,0.000,0.000,-221918
0.032363176345825195,1282143910,3.191,-9.098,1.492,0.000,0.000,0.000,-222507
0.0324862003326416,1282147131,3.191,-9.098,1.527,0.000,0.000,0.000,-222798
0.03267836570739746,1282150351,3.191,-9.098,1.527,0.000,0.000,0.000,-223244
0.032801151275634766,1282156784,3.227,-9.055,1.566,0.000,0.000,0.000,-222814
0.0329279899597168,1282160005,3.227,-9.055,1.566,0.000,0.000,0.000,-222756
0.03305220603942871,1282165437,3.191,-9.137,1.527,0.000,0.000,0.000,-221931
0.03317618370056152,1282172870,3.152,-9.094,1.492,0.000,0.000,0.000,-222857
0.033306121826171875,1282175090,3.152,-9.094,1.492,0.000,0.000,0.000,-222498
0.03343009948730469,1282181523,3.152,-9.094,1.492,0.000,0.000,0.000,-222180
0.042600393295288086,1282187955,3.113,-9.094,1.527,0.000,0.000,0.000,-222736
0.042748212814331055,1282191175,3.113,-9.094,1.527,0.000,0.000,0.000,-223045
0.042876243591308594,1282197609,3.113,-9.094,1.527,0.000,0.000,0.000,-222041
0.04301118850708008,1282204042,3.191,-9.094,1.566,0.000,0.000,0.000,-222122
0.043134212493896484,1282208262,3.191,-9.098,1.453,0.000,0.000,0.000,-222370
0.04326510429382324,1282211483,3.191,-9.098,1.453,0.000,0.000,0.000,-222532
0.043389320373535156,1282217916,3.191,-9.098,1.453,0.000,0.000,0.000,-222843
0.043520212173461914,1282220137,3.191,-9.098,1.453,0.000,0.000,0.000,-223126
0.04364323616027832,1282227569,3.191,-9.055,1.453,0.000,0.000,0.000,-222650
0.04376506805419922,1282231790,3.191,-9.055,1.453,0.000,0.000,0.000,-221903
0.04389810562133789,1282235010,3.191,-9.055,1.453,0.000,0.000,0.000,-222328
0.04402017593383789,1282242443,3.191,-9.098,1.492,0.000,0.000,0.000,-222662
0.04415106773376465,1282245663,3.191,-9.098,1.492,0.000,0.000,0.000,-222347
0.04427337646484375,1282253097,3.191,-9.098,1.492,0.000,0.000,0.000,-222734
0.04440712928771973,1282255317,3.191,-9.098,1.453,0.000,0.000,0.000,-222325
0.04452919960021973,1282263749,3.191,-9.098,1.492,0.000,0.000,0.000,-223025
0.04465532302856445,1282266969,3.191,-9.098,1.492,0.000,0.000,0.000,-222208
0.04478621482849121,1282270190,3.191,-9.098,1.492,0.000,0.000,0.000,-222677
0.04490923881530762,1282276623,3.191,-9.055,1.527,0.000,0.000,0.000,-222042
0.045040130615234375,1282283055,3.191,-9.055,1.527,0.000,0.000,0.000,-222892
0.045162200927734375,1282286276,3.152,-9.094,1.492,0.000,0.000,0.000,-222601
0.04529309272766113,1282292710,3.152,-9.094,1.492,0.000,0.000,0.000,-222569
0.04541730880737305,1282299144,3.191,-9.098,1.492,0.000,0.000,0.000,-222890
0.045539140701293945,1282302364,3.191,-9.098,1.492,0.000,0.000,0.000,-222644
0.045670270919799805,1282305585,3.113,-9.094,1.453,0.000,0.000,0.000,-222385
0.04579424858093262,1282313017,3.113,-9.094,1.453,0.000,0.000,0.000,-222937
0.04592418670654297,1282315237,3.191,-9.098,1.492,0.000,0.000,0.000,-222134
0.046065330505371094,1282322670,3.191,-9.098,1.527,0.000,0.000,0.000,-223185
0.04618716239929199,1282328103,3.191,-9.098,1.527,0.000,0.000,0.000,-222043
0.04631829261779785,1282330323,3.191,-9.098,1.492,0.000,0.000,0.000,-222512
0.04642939567565918,1282337756,3.191,-9.055,1.453,0.000,0.000,0.000,-222475
0.04655003547668457,1282340976,3.191,-9.055,1.453,0.000,0.000,0.000,-222426
0.0466611385345459,1282345197,3.191,-9.055,1.453,0.000,0.000,0.000,-222176
0.046781301498413086,1282352629,3.227,-9.059,1.492,0.000,0.000,0.000,-223715
0.046894073486328125,1282355850,3.227,-9.059,1.492,0.000,0.000,0.000,-222408
0.04700422286987305,1282363284,3.227,-9.059,1.492,0.000,0.000,0.000,-222941
0.047161102294921875,1282365504,3.191,-9.098,1.527,0.000,0.000,0.000,-221805
0.04727506637573242,1282372936,3.152,-9.094,1.527,0.000,0.000,0.000,-222229
0.047405242919921875,1282375157,3.152,-9.094,1.527,0.000,0.000,0.000,-222611
0.0475163459777832,1282383589,3.152,-9.094,1.527,0.000,0.000,0.000,-223291
0.04763221740722656,1282387809,3.113,-9.094,1.453,0.000,0.000,0.000,-222354
0.0477452278137207,1282391030,3.113,-9.094,1.453,0.000,0.000,0.000,-222197
0.04785513877868652,1282395251,3.113,-9.094,1.453,0.000,0.000,0.000,-222667
0.04797530174255371,1282400683,3.152,-9.094,1.492,0.000,0.000,0.000,-222123
0.04808521270751953,1282408116,3.191,-9.094,1.566,0.000,0.000,0.000,-222228
0.048203229904174805,1282411337,3.191,-9.094,1.566,0.000,0.000,0.000,-222659
0.048316240310668945,1282417755,3.191,-9.094,1.566,0.000,0.000,0.000,-221516
0.04842805862426758,1282423188,3.191,-9.137,1.492,0.000,0.000,0.000,-222139
0.048548221588134766,1282427409,3.191,-9.098,1.453,0.000,0.000,0.000,-222478
0.04865837097167969,1282430629,3.191,-9.098,1.453,0.000,0.000,0.000,-222714
0.04877328872680664,1282437063,3.191,-9.098,1.453,0.000,0.000,0.000,-222581
0.04888319969177246,1282443497,3.191,-9.098,1.453,0.000,0.000,0.000,-222662
