sample_start,frames,pc_time_s_callback,input_buffer_adc_time,current_time
23040,512,0.533726625,100062.75435284089,100062.769129916
23552,512,0.544939083,100062.76596271589,100062.78072895801
24064,512,0.561857,100062.77757259089,100062.79240020801
24576,512,0.568144042,100062.78918246589,100062.80394816601
25088,512,0.579842792,100062.80079234089,100062.815607333
25600,512,0.596445625,100062.8124021749,100062.82722275001
26112,512,0.603004708,100062.8240120499,100062.83878525
26624,512,0.614640583,100062.8356219249,100062.85041229101
27136,512,0.631234292,100062.8472317999,100062.86202
27648,512,0.637858,100062.8588416749,100062.873636958
28160,512,0.649476542,100062.8704515499,100062.88525208301
28672,512,0.666035208,100062.8820614249,100062.896828833
29184,512,0.672709875,100062.8936712999,100062.908471375
29696,512,0.684303875,100062.90528113289,100062.92008145801
30208,512,0.700352125,100062.91689100789,100062.931698
30720,512,0.707517167,100062.92850088289,100062.943281333
31232,512,0.719114708,100062.94011075789,100062.95488554101
31744,512,0.733731333,100062.95172063289,100062.966506458
32256,512,0.742311542,100062.96333050789,100062.978106291
32768,512,0.753927208,100062.9749414249,100062.989714166
33280,512,0.767066208,100062.9865512999,100063.001326583
33792,512,0.777166208,100062.99816121589,100063.012950125
34304,512,0.78875425,100063.00977109089,100063.02455579101
34816,512,0.800392458,100063.02138100789,100063.036150916
35328,512,0.812016708,100063.03299088289,100063.04778875
35840,512,0.823567917,100063.04460075789,100063.05935516601
36352,512,0.8352055,100063.0562106749,100063.07098875001
36864,512,0.846857792,100063.0678205499,100063.08262850001
37376,512,0.863434833,100063.07943042488,100063.094217791
37888,512,0.870043417,100063.09104034089,100063.105818416
38400,512,0.8816845,100063.1026502159,100063.11744775
38912,512,0.898238958,100063.11426013289,100063.129035791
39424,512,0.904853583,100063.12587000789,100063.140633791
39936,512,0.916467083,100063.13747988289,100063.152255458
40448,512,0.933067667,100063.14908979989,100063.163861666
40960,512,0.939738792,100063.16069967489,100063.17549866601
41472,512,0.95127375,100063.1723095909,100063.187064208
41984,512,0.967039458,100063.1839194659,100063.19871975001
42496,512,0.974568042,100063.1955293409,100063.21033075001
43008,512,0.986126625,100063.2071392579,100063.22190929101
43520,512,1.000420542,100063.21874946589,100063.23353425
44032,512,1.009375125,100063.2303593829,100063.245149666
44544,512,1.020963667,100063.2419692579,100063.25675287501
45056,512,1.033722458,100063.2535791749,100063.26839695801
45568,512,1.044151875,100063.26518909089,100063.279947958
46080,512,1.055742667,100063.27679896589,100063.29154391601
46592,512,1.067414125,100063.28840888289,100063.303197375
47104,512,1.07896375,100063.30001875789,100063.31476895801
47616,512,1.09561375,100063.3116286749,100063.326387583
48128,512,1.102155375,100063.32323854988,100063.33798733301
48640,512,1.113872167,100063.33484846589,100063.34964470801
49152,512,1.130460417,100063.3464583409,100063.361248375
49664,512,1.13710975,100063.35806825789,100063.372876333
50176,512,1.148708125,100063.36967813289,100063.384476
50688,512,1.165321917,100063.38128804989,100063.396099666
51200,512,1.171961708,100063.39289792489,100063.40772925
51712,512,1.183541917,100063.4045078409,100063.41930875
52224,512,1.200147583,100063.4161177159,100063.43093445801
52736,512,1.206748958,100063.4277276329,100063.44251125
53248,512,1.218417,100063.4393375079,100063.45416987501
53760,512,1.233744625,100063.45094742489,100063.46576
54272,512,1.241614375,100063.46255729989,100063.477392791
54784,512,1.2532325,100063.47416829989,100063.488993833
55296,512,1.267069667,100063.4857782159,100063.50056137501
55808,512,1.276347792,100063.49738813289,100063.51215275
56320,512,1.287978792,100063.50899804989,100063.523773666
56832,512,1.300400667,100063.5206079659,100063.53538433301
57344,512,1.311203667,100063.5322178829,100063.54699887501
57856,512,1.322816125,100063.54382779989,100063.558604791
58368,512,1.334411417,100063.5554377159,100063.570199416
58880,512,1.346019,100063.5670476329,100063.581816416
59392,512,1.357590583,100063.5786575499,100063.59340175001
59904,512,1.369299125,100063.59026746589,100063.60506816601
60416,512,1.380885042,100063.6018773829,100063.616668083
60928,512,1.397521667,100063.6134872999,100063.62830525001
61440,512,1.4041805,100063.6250971749,100063.63991320801
61952,512,1.415730583,100063.63670709089,100063.651500583
62464,512,1.4273705,100063.64831700789,100063.66311200001
62976,512,1.439010167,100063.6599269249,100063.67475275001
63488,512,1.450507167,100063.67153684089,100063.68630475001
64000,512,1.4621965,100063.68314675789,100063.69795887501
64512,512,1.473831292,100063.69475667489,100063.70958012501
65024,512,1.485335667,100063.7063665909,100063.721134791
65536,512,1.497021375,100063.71797667489,100063.732789083
66048,512,1.508748417,100063.7295865909,100063.74448750001
66560,512,1.520289167,100063.7411965079,100063.7560265
67072,512,1.5319705,100063.75280642489,100063.767688583
67584,512,1.543565333,100063.7644163409,100063.779293375
68096,512,1.555145958,100063.7760262579,100063.790868875
68608,512,1.566790167,100063.7876361749,100063.802512333
69120,512,1.578443583,100063.79924609089,100063.814076708
69632,512,1.590020583,100063.8108560079,100063.825733791
70144,512,1.601658458,100063.8224659249,100063.837359708
70656,512,1.613208667,100063.83407584089,100063.84898866601
71168,512,1.624835167,100063.84568575789,100063.860570833
71680,512,1.636468208,100063.8572956749,100063.87218620801
72192,512,1.647960333,100063.86890559089,100063.883723791
72704,512,1.659579583,100063.88051550789,100063.895334916
73216,512,1.671210958,100063.89212542489,100063.906987625
73728,512,1.682846083,100063.9037353409,100063.91859270801
74240,512,1.694477708,100063.91534525789,100063.930208791
74752,512,1.706017375,100063.92695517489,100063.941801708
75264,512,1.717664583,100063.9385650909,100063.953416916
75776,512,1.729243167,100063.95017500789,100063.964995083
76288,512,1.740950667,100063.96178492489,100063.97666825
76800,512,1.752439333,100063.97339492489,100063.988202333
77312,512,1.764192292,100063.9850048409,100063.99990387501
77824,512,1.775700917,100063.9966147579,100064.011448
78336,512,1.7873465,100064.0082246749,100064.02308254101
78848,512,1.799008417,100064.01983459089,100064.034717
79360,512,1.8105755,100064.0314445079,100064.046317875
79872,512,1.82215225,100064.0430544249,100064.05789333301
80384,512,1.833761417,100064.05466434089,100064.06950875
80896,512,1.845407375,100064.0662742999,100064.081143791
81408,512,1.856939667,100064.07788421589,100064.09269637501
81920,512,1.868538417,100064.08949413289,100064.10430191601
82432,512,1.880176958,100064.10110404989,100064.11593508301
82944,512,1.891831083,100064.1127139659,100064.12756741601
83456,512,1.903359542,100064.12432388289,100064.139122958
83968,512,1.914978667,100064.13593379989,100064.150750625
84480,512,1.92667325,100064.1475437159,100064.16239229101
84992,512,1.938229667,100064.15915363289,100064.17397645801
85504,512,1.949829042,100064.17076354989,100064.185592833
86016,512,1.961523875,100064.1823734659,100064.197244583
86528,512,1.973086125,100064.1939833829,100064.208822083
87040,512,1.984605375,100064.20559329989,100064.220387666
87552,512,1.99636375,100064.2172032999,100064.232085041
88064,512,2.007958417,100064.22881321589,100064.24369137501
88576,512,2.0194455,100064.2404231329,100064.255230875
89088,512,2.031075417,100064.2520330499,100064.26685058301
89600,512,2.042733083,100064.26364296589,100064.27849525001
90112,512,2.054300292,100064.27525288289,100064.290071708
90624,512,2.065916792,100064.2868627999,100064.301673458
91136,512,2.077611458,100064.29847271589,100064.31335291601
91648,512,2.089246208,100064.31008263289,100064.324961791
92160,512,2.100667125,100064.32169254989,100064.336460291
92672,512,2.112324542,100064.33330250789,100064.34810250001
93184,512,2.128997958,100064.34491242489,100064.35976325
93696,512,2.135529542,100064.3565223409,100064.371317708
94208,512,2.147137208,100064.36813225789,100064.382923375
94720,512,2.158831375,100064.37974217489,100064.39459412501
95232,512,2.170350583,100064.3913520909,100064.40613804101
95744,512,2.182021333,100064.4029620079,100064.417778
96256,512,2.193534958,100064.41457192489,100064.42932962501
96768,512,2.20520025,100064.42618184088,100064.4409825
97280,512,2.216836458,100064.4377917579,100064.45260404101
97792,512,2.228430708,100064.4494016749,100064.464207208
98304,512,2.24013175,100064.46101159089,100064.475864875
98816,512,2.251604083,100064.4726215079,100064.487400041
99328,512,2.267087375,100064.48423146589,100064.4990565
99840,512,2.274836917,100064.49584138289,100064.51062670801
100352,512,2.286483875,100064.5074512999,100064.52226066601
100864,512,2.298091292,100064.51906121589,100064.53385916601
101376,512,2.309777333,100064.53067113289,100064.545540666
101888,512,2.321350875,100064.54228104989,100064.557110583
102400,512,2.332927542,100064.5538909659,100064.5687015
102912,512,2.344549167,100064.56550088289,100064.58031020801
103424,512,2.356147417,100064.57711079989,100064.59191083301
103936,512,2.367818333,100064.5887207159,100064.603558083
104448,512,2.379428333,100064.6003306329,100064.61517366601
104960,512,2.3909735,100064.61194054989,100064.62674212501
105472,512,2.402606292,100064.6235504659,100064.6383515
105984,512,2.414293167,100064.6351603829,100064.650017166
106496,512,2.425833667,100064.64677029989,100064.66158775
107008,512,2.437523792,100064.65838021589,100064.673248166
107520,512,2.449040583,100064.6699901329,100064.68480429101
108032,512,2.460974958,100064.6816000499,100064.696584125
108544,512,2.472407333,100064.69320996589,100064.708122416
109056,512,2.483825125,100064.7048199249,100064.719619625
109568,512,2.495529042,100064.71642984089,100064.731289791
110080,512,2.507065042,100064.72803975789,100064.7428435
110592,512,2.518784833,100064.7396496749,100064.75445412501
111104,512,2.530381917,100064.75125959089,100064.766121583
111616,512,2.541973833,100064.76286950789,100064.77772925001
112128,512,2.553527375,100064.77447942489,100064.78930420801
112640,512,2.565316583,100064.7860893409,100064.80101454101
113152,512,2.5768035,100064.79769925789,100064.812547208
113664,512,2.588352917,100064.80930917489,100064.82411204101
114176,512,2.600076375,100064.8209190909,100064.83581637501
114688,512,2.611649875,100064.8325290079,100064.847395375
115200,512,2.623322625,100064.84413892489,100064.85902179101
115712,512,2.634835708,100064.8557488829,100064.870578791
116224,512,2.646609958,100064.8673587999,100064.882297
116736,512,2.658125625,100064.87896871589,100064.893850791
117248,512,2.669676083,100064.8905786329,100064.90542329101
117760,512,2.681267333,100064.9021885499,100064.917018791
118272,512,2.693172417,100064.91379846589,100064.928783708
118784,512,2.704547417,100064.92540838289,100064.94028533301
119296,512,2.716199,100064.9370182999,100064.95190937501
119808,512,2.727821708,100064.94862821589,100064.963499791
120320,512,2.73940525,100064.96023813289,100064.975138666
120832,512,2.750849208,100064.97184804989,100064.98664250001
121344,512,2.762689208,100064.9834579659,100064.998398041
121856,512,2.774198208,100064.99506788289,100065.009939166
122368,512,2.785754625,100065.00667779989,100065.02152412501
122880,512,2.797518875,100065.0182877159,100065.03321958301
123392,512,2.809023292,100065.02989767489,100065.044761708
123904,512,2.820533583,100065.0415075909,100065.056299916
124416,512,2.832316875,100065.0531175079,100065.06801595801
124928,512,2.843813042,100065.06472742489,100065.07957875001
125440,512,2.855360583,100065.0763373409,100065.091143208
125952,512,2.867151042,100065.0879472579,100065.102767125
126464,512,2.878766792,100065.0995571749,100065.114481458
126976,512,2.890413125,100065.11116709089,100065.126087291
127488,512,2.901831333,100065.1227770079,100065.137601416
128000,512,2.913575417,100065.1343869249,100065.149299416
128512,512,2.925053625,100065.14599684089,100065.16082033301
129024,512,2.936659583,100065.15760675789,100065.172427458
129536,512,2.948186625,100065.1692166749,100065.183993583
130048,512,2.959901667,100065.18082659089,100065.19565091601
130560,512,2.971477125,100065.19243650789,100065.207251125
131072,512,2.983136958,100065.20404642489,100065.218901125
131584,512,2.994804,100065.21565642489,100065.2305305
132096,512,3.00637325,100065.2272663409,100065.242122833
132608,512,3.017970375,100065.23887625789,100065.253724416
133120,512,3.029532958,100065.25048617489,100065.26530508301
133632,512,3.041111208,100065.2620960909,100065.276901125
134144,512,3.052655042,100065.2737060079,100065.28846316601
134656,512,3.064383167,100065.28531592489,100065.300150875
135168,512,3.075936625,100065.29692584088,100065.31172991601
135680,512,3.087518958,100065.3085357579,100065.32332116601
136192,512,3.099198167,100065.3201456749,100065.334970958
136704,512,3.110840667,100065.3317556329,100065.346598416
137216,512,3.122485208,100065.3433655499,100065.358211041
137728,512,3.134075542,100065.35497546589,100065.369816666
138240,512,3.145705167,100065.36658538289,100065.38143962501
138752,512,3.157244625,100065.3781952999,100065.393006875
139264,512,3.168873875,100065.38980521589,100065.404642833
139776,512,3.180480583,100065.40141513289,100065.41624325
140288,512,3.192109917,100065.41302504989,100065.42786291601
140800,512,3.203703333,100065.4246349659,100065.43945412501
141312,512,3.215424833,100065.43624488289,100065.4511365
141824,512,3.227000958,100065.44785479989,100065.4627245
142336,512,3.238438125,100065.4594647159,100065.47423945801
142848,512,3.250065708,100065.4710746329,100065.485867291
143360,512,3.261719042,100065.48268454989,100065.497498458
143872,512,3.273296292,100065.4942944659,100065.50909
144384,512,3.2849985,100065.5059043829,100065.520763708
144896,512,3.296601375,100065.51751429989,100065.532369041
145408,512,3.308191333,100065.5291242579,100065.54395945801
145920,512,3.319782708,100065.5407341749,100065.555558041
146432,512,3.331354542,100065.55234409089,100065.56714562501
146944,512,3.343167917,100065.5639540079,100065.57874137501
147456,512,3.354573833,100065.5755639249,100065.590364125
147968,512,3.366197833,100065.58717384089,100065.601979208
148480,512,3.377803792,100065.59878375789,100065.61359250001
148992,512,3.389455083,100065.6103936749,100065.62521841601
149504,512,3.400998167,100065.62200359089,100065.636788541
150016,512,3.412595708,100065.63361350789,100065.648387333
150528,512,3.424211917,100065.64522342489,100065.660008416
151040,512,3.435820417,100065.6568333409,100065.67161579101
151552,512,3.447438208,100065.66844325789,100065.683233791
152064,512,3.459045125,100065.68005317489,100065.694836666
152576,512,3.470681583,100065.6916630909,100065.706462208
153088,512,3.482252833,100065.70327304989,100065.71805291601
153600,512,3.493909583,100065.7148829659,100065.72969237501
154112,512,3.505552667,100065.72649725789,100065.741319958
154624,512,3.517106542,100065.73810721589,100065.752898291
155136,512,3.5287495,100065.7497171749,100065.764528083
155648,512,3.540359792,100065.76132713289,100065.776138916
156160,512,3.551936208,100065.7729370909,100065.78772262501
156672,512,3.563591542,100065.78454704989,100065.799367333
157184,512,3.575142167,100065.79615700789,100065.810941541
157696,512,3.586785708,100065.8077669659,100065.82256512501
158208,512,3.598464875,100065.81937692489,100065.834217708
158720,512,3.610178417,100065.8309868829,100065.845928541
159232,512,3.621689958,100065.8425968409,100065.857435708
159744,512,3.633882458,100065.8542067999,100065.869013375
160256,512,3.644943667,100065.8658167579,100065.88066562501
160768,512,3.656519375,100065.87742671589,100065.892278
161280,512,3.668039,100065.8890366749,100065.903830166
161792,512,3.679730667,100065.90064663289,100065.915492083
162304,512,3.691369125,100065.91225659089,100065.927116708
162816,512,3.70296975,100065.92386654989,100065.93871458301
163328,512,3.714525333,100065.93547650789,100065.95029970801
163840,512,3.726085667,100065.9470864659,100065.96187845801
164352,512,3.737939833,100065.95869642489,100065.973508625
164864,512,3.749337917,100065.9703054249,100065.98512725001
165376,512,3.760984542,100065.98191538289,100065.99675262501
165888,512,3.7725135,100065.9935252999,100066.00831541601
166400,512,3.784113708,100066.00513525789,100066.019915833
166912,512,3.79576825,100066.0167452159,100066.031551416
167424,512,3.807663542,100066.02835517489,100066.043329666
167936,512,3.819086667,100066.03996513289,100066.05483116601
168448,512,3.830559125,100066.05157504989,100066.066358208
168960,512,3.842203458,100066.0631850079,100066.077983166
169472,512,3.853845917,100066.0747949659,100066.08962270801
169984,512,3.865389875,100066.08640492489,100066.101182458
170496,512,3.876996417,100066.0980148829,100066.11279737501
171008,512,3.88862875,100066.10962484089,100066.12441045801
171520,512,3.90025475,100066.1212347579,100066.136037
172032,512,3.91192875,100066.13284471589,100066.14768266601
172544,512,3.923533667,100066.1444546749,100066.159292875
173056,512,3.9350585,100066.15606463289,100066.170850291
173568,512,3.946726208,100066.16767459089,100066.18249262501
174080,512,3.958374833,100066.17928450789,100066.194143625
174592,512,3.969902167,100066.1908944659,100066.20569083301
175104,512,3.981548875,100066.20250442489,100066.217310958
175616,512,3.993385833,100066.21411371589,100066.229006458
176128,512,4.004791375,100066.2257236749,100066.240546916
176640,512,4.016517875,100066.23733363289,100066.252232625
177152,512,4.028011875,100066.2489435909,100066.26377637501
177664,512,4.039594417,100066.26055350789,100066.27537175
178176,512,4.051181542,100066.2721634659,100066.286966
178688,512,4.062803167,100066.28377342489,100066.29858137501
179200,512,4.074429917,100066.2953833829,100066.31020716601
179712,512,4.086035792,100066.30699329989,100066.32181158301
180224,512,4.097624708,100066.3186032579,100066.33340566601
180736,512,4.10932875,100066.33021321589,100066.345077
181248,512,4.120907292,100066.3418231749,100066.35664962501
181760,512,4.132676375,100066.35343309089,100066.368366875
182272,512,4.144182542,100066.3650430499,100066.379924583
182784,512,4.155756833,100066.37665300789,100066.391498375
183296,512,4.167293667,100066.38826296589,100066.40306675
183808,512,4.178905208,100066.39987288289,100066.41467925001
184320,512,4.190638333,100066.4114828409,100066.426367416
184832,512,4.202195333,100066.42309279989,100066.43793912501
185344,512,4.213759583,100066.43470275789,100066.449519375
185856,512,4.225385583,100066.44631267489,100066.461137666
186368,512,4.236915042,100066.4579226329,100066.47270804101
186880,512,4.248473792,100066.4695319659,100066.48428820801
187392,512,4.260164875,100066.48114188289,100066.49594962501
187904,512,4.271826333,100066.4927518409,100066.507598291
188416,512,4.283351792,100066.50436179989,100066.519148833
188928,512,4.295064708,100066.5159717159,100066.53082591601
189440,512,4.306666875,100066.52758167489,100066.54243275001
189952,512,4.318197208,100066.5391916329,100066.553986875
190464,512,4.329820792,100066.55080154989,100066.565605958
190976,512,4.341392917,100066.5624115079,100066.577200041
191488,512,4.353010583,100066.57402146589,100066.58880320801
192000,512,4.364608292,100066.5856314249,100066.60040870801
192512,512,4.376277625,100066.59724134089,100066.61206083301
193024,512,4.387882583,100066.6088512999,100066.623661666
193536,512,4.399492083,100066.62046125789,100066.635273916
194048,512,4.411157083,100066.63207117488,100066.646912208
194560,512,4.422751625,100066.64368113289,100066.658519
195072,512,4.434302458,100066.6552910909,100066.67008962501
195584,512,4.445914042,100066.66690100789,100066.681700375
196096,512,4.457548167,100066.6785109659,100066.69332566601
196608,512,4.469114917,100066.69012092489,100066.70491083301
197120,512,4.480747083,100066.7017308409,100066.71653675001
197632,512,4.492350625,100066.71334079989,100066.728138166
198144,512,4.503979,100066.7249502159,100066.739757541
198656,512,4.51554,100066.73656017489,100066.75134166601
199168,512,4.527213,100066.7481700909,100066.762986791
199680,512,4.5388425,100066.75978004989,100066.77461741601
200192,512,4.550335625,100066.7713900079,100066.78614725001
200704,512,4.562048708,100066.7829999249,100066.797822458
201216,512,4.573630375,100066.7946098829,100066.809407541
201728,512,4.585244917,100066.80621984089,100066.82102450001
202240,512,4.596947875,100066.81782975789,100066.83268516601
202752,512,4.608503875,100066.82943971589,100066.84426816601
203264,512,4.620146667,100066.84104963289,100066.855890583
203776,512,4.63189625,100066.85265959089,100066.867581041
204288,512,4.643359167,100066.86426954989,100066.879128875
204800,512,4.654895625,100066.8758794659,100066.89067129101
205312,512,4.666536292,100066.88748942489,100066.902300375
205824,512,4.678099625,100066.89909938289,100066.913891375
206336,512,4.689765375,100066.91070929989,100066.925530166
206848,512,4.70136225,100066.9223192579,100066.93713595801
207360,512,4.712995125,100066.9339292159,100066.94876337501
207872,512,4.7246115,100066.9455391329,100066.9603765
208384,512,4.736201458,100066.95714909089,100066.971969416
208896,512,4.747750875,100066.96875854989,100066.98355016601
209408,512,4.759430292,100066.9803685079,100066.9951975
209920,512,4.771035458,100066.99197842489,100067.00680245801
210432,512,4.782602708,100067.0035883829,100067.0183905
210944,512,4.794240708,100067.0151982999,100067.03000604101
211456,512,4.805889458,100067.0268082579,100067.04164504101
211968,512,4.817450167,100067.03841821589,100067.053229708
212480,512,4.829093125,100067.05002813289,100067.06485475
212992,512,4.840683458,100067.06163809089,100067.07646333301
213504,512,4.85224175,100067.07324800789,100067.08803
214016,512,4.863925417,100067.08485796589,100067.09968825
214528,512,4.875500458,100067.09646792489,100067.11128479101
215040,512,4.887114333,100067.1080778409,100067.122888041
215552,512,4.898879833,100067.11968779989,100067.13461720801
216064,512,4.91034175,100067.1312977159,100067.14612325
216576,512,4.92197675,100067.14290767489,100067.15774050001
217088,512,4.933615292,100067.1545176329,100067.16936175001
217600,512,4.945124542,100067.16612754989,100067.180917125
218112,512,4.956787458,100067.1777375079,100067.19255904101
218624,512,4.968419875,100067.1893474249,100067.204181791
219136,512,4.979969625,100067.2009573829,100067.21575900001
219648,512,4.991680458,100067.2125668829,100067.227423833
220160,512,5.003246125,100067.22417684089,100067.239014166
220672,512,5.014863125,100067.2357867579,100067.250627125
221184,512,5.026495292,100067.24739671589,100067.26222825001
221696,512,5.038095292,100067.25900663288,100067.273848166
222208,512,5.049634417,100067.27061659089,100067.285421916
222720,512,5.061330708,100067.2822265499,100067.297077541
223232,512,5.072904667,100067.29383646589,100067.308661916
223744,512,5.084449625,100067.30544642489,100067.320237541
224256,512,5.096111667,100067.3170563409,100067.33187916601
224768,512,5.107725958,100067.32866629989,100067.343503166
225280,512,5.119345958,100067.3402762159,100067.355103708
225792,512,5.13098425,100067.35188617489,100067.366736416
226304,512,5.142627292,100067.3634960909,100067.378373625
226816,512,5.154136,100067.37510604989,100067.389904583
227328,512,5.165851292,100067.3867159659,100067.40158237501
227840,512,5.177486792,100067.39832592489,100067.413212333
228352,512,5.189099333,100067.4099358829,100067.4248105
228864,512,5.200664042,100067.4215457999,100067.43639579101
229376,512,5.212277458,100067.4331557579,100067.44801166601
229888,512,5.22390475,100067.4447656749,100067.45963025
230400,512,5.235395458,100067.45637563289,100067.471171291
230912,512,5.247021417,100067.4679851329,100067.482797666
231424,512,5.2586105,100067.4795950499,100067.49439679101
231936,512,5.270177,100067.49120500789,100067.505979208
232448,512,5.281818083,100067.5028149249,100067.51761145801
232960,512,5.293439875,100067.51442488289,100067.529224333
233472,512,5.305092667,100067.5260347999,100067.54085620801
233984,512,5.316592833,100067.53764475789,100067.55240337501
234496,512,5.328318208,100067.54925467489,100067.56408504101
235008,512,5.339911833,100067.56086463289,100067.575688708
235520,512,5.35141825,100067.57247454989,100067.587231208
236032,512,5.363042583,100067.5840845079,100067.598847791
236544,512,5.374697333,100067.59569442489,100067.61048191601
237056,512,5.386357458,100067.6073043829,100067.62212845801
237568,512,5.39802925,100067.61891429989,100067.63377083301
238080,512,5.409601917,100067.6305242579,100067.64536737501
238592,512,5.421136792,100067.64213421589,100067.65692708301
239104,512,5.432778083,100067.6537441329,100067.668555083
239616,512,5.444319333,100067.66535409089,100067.680128958
240128,512,5.455968667,100067.67696400789,100067.69176150001
240640,512,5.467581333,100067.68857396589,100067.70337262501
241152,512,5.479135375,100067.70018388289,100067.714947
241664,512,5.490796083,100067.71179384089,100067.72658408301
242176,512,5.502414,100067.7234034249,100067.73820183301
242688,512,5.513989958,100067.73501334089,100067.749787875
243200,512,5.525613708,100067.74662329988,100067.761412708
243712,512,5.537262167,100067.75823321589,100067.77304308301
244224,512,5.548783042,100067.76984317489,100067.78460708301
244736,512,5.560449833,100067.7814530909,100067.796242333
245248,512,5.572047917,100067.79306304989,100067.80784583301
245760,512,5.583628,100067.8046729659,100067.81943566601
246272,512,5.595308917,100067.81628292489,100067.83109008301
246784,512,5.607071083,100067.8278928409,100067.8427795
247296,512,5.6186725,100067.8395027579,100067.854393083
247808,512,5.630284417,100067.85111271589,100067.86600195801
248320,512,5.64187575,100067.8627226329,100067.877604416
248832,512,5.653371833,100067.87433259089,100067.889134208
249344,512,5.665060208,100067.8859425079,100067.900801208
249856,512,5.676572542,100067.89755246589,100067.912355166
250368,512,5.688196708,100067.90916238289,100067.923967166
250880,512,5.699850042,100067.92077234089,100067.935611833
251392,512,5.711422833,100067.93238225789,100067.947202083
251904,512,5.723104083,100067.94399221589,100067.958856583
252416,512,5.73463275,100067.95560213289,100067.970410583
252928,512,5.746266125,100067.96721521589,100067.98203975
253440,512,5.7579425,100067.97882513289,100067.993660791
253952,512,5.769447958,100067.99043509089,100068.005228416
254464,512,5.781350833,100068.00204504989,100068.016899666
254976,512,5.792772667,100068.01365500789,100068.02851775
255488,512,5.804306333,100068.02526492489,100068.04007458301
256000,512,5.815960125,100068.03687488289,100068.051716208
256512,512,5.827595875,100068.0484848409,100068.063330916
257024,512,5.839173792,100068.06009479989,100068.074936125
257536,512,5.8507325,100068.0717047579,100068.08651904101
258048,512,5.862403542,100068.08331467489,100068.098160666
258560,512,5.874026167,100068.0949246329,100068.109777541
259072,512,5.885526917,100068.10653459089,100068.121313333
259584,512,5.897177292,100068.1181445499,100068.132957208
260096,512,5.90890875,100068.12975446589,100068.14463745801
260608,512,5.920400292,100068.1413644249,100068.15616975
261120,512,5.932022125,100068.15297438289,100068.167793375
261632,512,5.943639333,100068.16458434089,100068.179415166
262144,512,5.95523,100068.17619429989,100068.191001125
262656,512,5.966854042,100068.1878042159,100068.202634208
263168,512,5.978436875,100068.19941417489,100068.21422000001
263680,512,5.990118167,100068.21102413289,100068.225864458
264192,512,6.001697458,100068.22263350789,100068.237463083
264704,512,6.013340917,100068.2342434659,100068.24908625001
265216,512,6.02499975,100068.24585338289,100068.2607275
265728,512,6.036528042,100068.2574633409,100068.27229116601
266240,512,6.04817175,100068.26907329989,100068.283934791
266752,512,6.059736292,100068.2806832579,100068.295504833
267264,512,6.071380667,100068.29229317489,100068.307114875
267776,512,6.082935875,100068.3039031329,100068.318718708
268288,512,6.094690333,100068.31551309089,100068.330359375
268800,512,6.106130917,100068.3271230499,100068.34190295801
269312,512,6.117713292,100068.33873296589,100068.35351083301
269824,512,6.129519875,100068.3503429249,100068.36522733301
270336,512,6.141081208,100068.36195288289,100068.376817291
